# Species production
# Productions in cm-3
# Altitude in km
# N2+ (peak 1019.66 Km)
# N2+(X)
# N2+(A)
# N2+(B)
# N2+(F)
# N2+(G)
# N2+(2Sg)
# N+ (peak 969.28 Km)
# N+(X)
# N (peak 969.28 Km)
# N(X)
# N2++ (peak 924.189 Km)
# N2++(X)
# N2++(X-KSHELL)
# Fluo-auger (peak 802.333 Km)
# Fluo-auger(X)
# Fluo-auger(X-C)
# CH3 (peak 858.32 Km)
# CH3(X)
# H (peak 858.32 Km)
# H(X)
# CH2 (peak 1600 Km)
# CH2(X)
# CH2(a1A1)
# H2 (peak 1033.28 Km)
# H2(X)
# CH (peak 1600 Km)
# CH(X)
# H+ (peak 1011.36 Km)
# H+(X)
# CH+ (peak 1003.21 Km)
# CH+(X)
# CH2+ (peak 1040.24 Km)
# CH2+(X)
# CH3+ (peak 1063.58 Km)
# CH3+(X)
# CH4++ (peak 800 Km)
# CH4++(X-C-KSHELL)
# CH4+ (peak 922.931 Km)
# CH4+(X)
# CH4+(A)
1.568320000e+03	1.023256094e-01	1.023256094e-01	4.689721340e-02	8.761145951e-03	3.269382725e-03	1.731324701e-03	4.048648003e-03	2.980192072e-03	2.980192072e-03	2.980192072e-03	2.980192072e-03	1.896246035e-04	1.829297029e-04	6.694900551e-06	7.767750191e-06	5.050539012e-06	2.717211179e-06	1.529050094e-01	1.529050094e-01	1.685204520e-01	1.685204520e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.259559916e-03	3.259559916e-03	0.000000000e+00	0.000000000e+00	1.056290615e-03	1.056290615e-03	4.564053147e-04	4.564053147e-04	2.803154602e-03	2.803154602e-03	1.621532789e-02	1.621532789e-02	7.733601047e-06	7.733601047e-06	5.913246531e-02	5.913246531e-02	2.231882547e-03	
1.565187200e+03	1.051627747e-01	1.051627747e-01	4.819762174e-02	9.004300876e-03	3.360287264e-03	1.779467924e-03	4.161271314e-03	3.063088547e-03	3.063088547e-03	3.063088547e-03	3.063088547e-03	1.949048204e-04	1.880232512e-04	6.881569213e-06	7.951701543e-06	5.191359231e-06	2.760342312e-06	1.553138408e-01	1.553138408e-01	1.711741919e-01	1.711741919e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.310826499e-03	3.310826499e-03	0.000000000e+00	0.000000000e+00	1.072964467e-03	1.072964467e-03	4.636108853e-04	4.636108853e-04	2.847215614e-03	2.847215614e-03	1.646970466e-02	1.646970466e-02	7.856358889e-06	7.856358889e-06	6.006082941e-02	6.006082941e-02	2.267127441e-03	
1.562060800e+03	1.080721605e-01	1.080721605e-01	4.953113657e-02	9.253657111e-03	3.453518631e-03	1.828843664e-03	4.276780136e-03	3.148108686e-03	3.148108686e-03	3.148108686e-03	3.148108686e-03	2.003206133e-04	1.932475692e-04	7.073044149e-06	8.139872887e-06	5.335805235e-06	2.804067651e-06	1.577552605e-01	1.577552605e-01	1.738637764e-01	1.738637764e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.362780384e-03	3.362780384e-03	0.000000000e+00	0.000000000e+00	1.089864145e-03	1.089864145e-03	4.709140926e-04	4.709140926e-04	2.891866292e-03	2.891866292e-03	1.672746591e-02	1.672746591e-02	7.980807930e-06	7.980807930e-06	6.100161468e-02	6.100161468e-02	2.302850211e-03	
1.558940800e+03	1.110657857e-01	1.110657857e-01	5.090326679e-02	9.510244790e-03	3.549462005e-03	1.879655916e-03	4.395651711e-03	3.235603766e-03	3.235603766e-03	3.235603766e-03	3.235603766e-03	2.058943620e-04	1.986242453e-04	7.270116746e-06	8.333021123e-06	5.484474036e-06	2.848547086e-06	1.602382343e-01	1.602382343e-01	1.765990831e-01	1.765990831e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.415612250e-03	3.415612250e-03	0.000000000e+00	0.000000000e+00	1.107051571e-03	1.107051571e-03	4.783416944e-04	4.783416944e-04	2.937270555e-03	2.937270555e-03	1.698955870e-02	1.698955870e-02	8.107403246e-06	8.107403246e-06	6.195828000e-02	6.195828000e-02	2.339181721e-03	
1.555827200e+03	1.141562040e-01	1.141562040e-01	5.231976625e-02	9.775139973e-03	3.648519824e-03	1.932117819e-03	4.518384699e-03	3.325940826e-03	3.325940826e-03	3.325940826e-03	3.325940826e-03	2.116494534e-04	2.041758393e-04	7.473614145e-06	8.531930484e-06	5.637989618e-06	2.893940866e-06	1.627717418e-01	1.627717418e-01	1.793900045e-01	1.793900045e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.469513007e-03	3.469513007e-03	0.000000000e+00	0.000000000e+00	1.124588765e-03	1.124588765e-03	4.859204918e-04	4.859204918e-04	2.983592515e-03	2.983592515e-03	1.725693101e-02	1.725693101e-02	8.236600928e-06	8.236600928e-06	6.293428821e-02	6.293428821e-02	2.376253053e-03	
1.552720000e+03	1.173255198e-01	1.173255198e-01	5.377243353e-02	1.004681146e-02	3.750121439e-03	1.985927202e-03	4.644272684e-03	3.418599862e-03	3.418599862e-03	3.418599862e-03	3.418599862e-03	2.175528289e-04	2.098704584e-04	7.682370412e-06	8.735434666e-06	5.795472416e-06	2.939962250e-06	1.653396199e-01	1.653396199e-01	1.822187230e-01	1.822187230e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.524137621e-03	3.524137621e-03	0.000000000e+00	0.000000000e+00	1.142364035e-03	1.142364035e-03	4.936022272e-04	4.936022272e-04	3.030535394e-03	3.030535394e-03	1.752786499e-02	1.752786499e-02	8.367584867e-06	8.367584867e-06	6.392338047e-02	6.392338047e-02	2.413828234e-03	
1.549619200e+03	1.205796452e-01	1.205796452e-01	5.526397873e-02	1.032576667e-02	3.854457079e-03	2.041184827e-03	4.773551537e-03	3.513754472e-03	3.513754472e-03	3.513754472e-03	3.513754472e-03	2.236155672e-04	2.157187890e-04	7.896778143e-06	8.943894977e-06	5.957218599e-06	2.986676378e-06	1.679455002e-01	1.679455002e-01	1.850892371e-01	1.850892371e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.579562998e-03	3.579562998e-03	0.000000000e+00	0.000000000e+00	1.160402444e-03	1.160402444e-03	5.013977332e-04	5.013977332e-04	3.078165265e-03	3.078165265e-03	1.780274162e-02	1.780274162e-02	8.500540460e-06	8.500540460e-06	6.492695197e-02	6.492695197e-02	2.451960255e-03	
1.546524800e+03	1.239466883e-01	1.239466883e-01	5.680728472e-02	1.061441393e-02	3.962426681e-03	2.098367296e-03	4.907336105e-03	3.612225263e-03	3.612225263e-03	3.612225263e-03	3.612225263e-03	2.298899275e-04	2.217712431e-04	8.118684388e-06	9.159076703e-06	6.124621556e-06	3.034455147e-06	1.706102577e-01	1.706102577e-01	1.880245478e-01	1.880245478e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.636233485e-03	3.636233485e-03	0.000000000e+00	0.000000000e+00	1.178848196e-03	1.178848196e-03	5.093693221e-04	5.093693221e-04	3.126864163e-03	3.126864163e-03	1.808376900e-02	1.808376900e-02	8.636526188e-06	8.636526188e-06	6.595306249e-02	6.595306249e-02	2.490953857e-03	
1.543436800e+03	1.273999400e-01	1.273999400e-01	5.839011074e-02	1.091046737e-02	4.073177957e-03	2.157023293e-03	5.044571208e-03	3.713235506e-03	3.713235506e-03	3.713235506e-03	3.713235506e-03	2.363265162e-04	2.279801697e-04	8.346346490e-06	9.379263436e-06	6.296366651e-06	3.082896786e-06	1.733112623e-01	1.733112623e-01	1.909997102e-01	1.909997102e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.693666151e-03	3.693666151e-03	0.000000000e+00	0.000000000e+00	1.197544897e-03	1.197544897e-03	5.174494212e-04	5.174494212e-04	3.176216729e-03	3.176216729e-03	1.836854344e-02	1.836854344e-02	8.774398544e-06	8.774398544e-06	6.699295271e-02	6.699295271e-02	2.530478614e-03	
1.540355200e+03	1.309413619e-01	1.309413619e-01	6.001335623e-02	1.121409630e-02	4.186775062e-03	2.217186821e-03	5.185336623e-03	3.816843902e-03	3.816843902e-03	3.816843902e-03	3.816843902e-03	2.429291056e-04	2.343492063e-04	8.579899274e-06	9.604564250e-06	6.472555593e-06	3.132008657e-06	1.760488936e-01	1.760488936e-01	1.940151383e-01	1.940151383e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.751868507e-03	3.751868507e-03	0.000000000e+00	0.000000000e+00	1.216495130e-03	1.216495130e-03	5.256391501e-04	5.256391501e-04	3.226229357e-03	3.226229357e-03	1.865710061e-02	1.865710061e-02	8.914178487e-06	8.914178487e-06	6.804675944e-02	6.804675944e-02	2.570540018e-03	
1.537280000e+03	1.346059906e-01	1.346059906e-01	6.169307978e-02	1.152830282e-02	4.304339912e-03	2.279452042e-03	5.331022222e-03	3.924073488e-03	3.924073488e-03	3.924073488e-03	3.924073488e-03	2.497628499e-04	2.409412042e-04	8.821645699e-06	9.837172513e-06	6.654925703e-06	3.182246811e-06	1.788487458e-01	1.788487458e-01	1.970990326e-01	1.970990326e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.811385339e-03	3.811385339e-03	0.000000000e+00	0.000000000e+00	1.235875707e-03	1.235875707e-03	5.340149122e-04	5.340149122e-04	3.277370427e-03	3.277370427e-03	1.895214757e-02	1.895214757e-02	9.057164000e-06	9.057164000e-06	6.912436379e-02	6.912436379e-02	2.611511726e-03	
1.534211200e+03	1.383690103e-01	1.383690103e-01	6.341790832e-02	1.185096324e-02	4.425080802e-03	2.343399727e-03	5.480647873e-03	4.034202779e-03	4.034202779e-03	4.034202779e-03	4.034202779e-03	2.567818737e-04	2.477119062e-04	9.069967464e-06	1.007549898e-05	6.842256157e-06	3.233242827e-06	1.816900673e-01	1.816900673e-01	2.002285183e-01	2.002285183e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.871773695e-03	3.871773695e-03	0.000000000e+00	0.000000000e+00	1.255543192e-03	1.255543192e-03	5.425147328e-04	5.425147328e-04	3.329258962e-03	3.329258962e-03	1.925147950e-02	1.925147950e-02	9.202306508e-06	9.202306508e-06	7.021773254e-02	7.021773254e-02	2.653090686e-03	
1.531148800e+03	1.422283687e-01	1.422283687e-01	6.518690171e-02	1.218190335e-02	4.548933806e-03	2.408996055e-03	5.634134791e-03	4.147173758e-03	4.147173758e-03	4.147173758e-03	4.147173758e-03	2.639825273e-04	2.546577898e-04	9.324737568e-06	1.031939799e-05	7.034451148e-06	3.284946838e-06	1.845700168e-01	1.845700168e-01	2.034004590e-01	2.034004590e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.932972344e-03	3.932972344e-03	0.000000000e+00	0.000000000e+00	1.275477897e-03	1.275477897e-03	5.511301099e-04	5.511301099e-04	3.381842234e-03	3.381842234e-03	1.955478996e-02	1.955478996e-02	9.349464078e-06	9.349464078e-06	7.132575606e-02	7.132575606e-02	2.695235340e-03	
1.528092800e+03	1.462117647e-01	1.462117647e-01	6.701275569e-02	1.252349727e-02	4.676786694e-03	2.476711199e-03	5.792582957e-03	4.263796072e-03	4.263796072e-03	4.263796072e-03	4.263796072e-03	2.714163955e-04	2.618286153e-04	9.587780235e-06	1.057058704e-05	7.232886844e-06	3.337700199e-06	1.875077312e-01	1.875077312e-01	2.066359379e-01	2.066359379e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.995388314e-03	3.995388314e-03	0.000000000e+00	0.000000000e+00	1.295812013e-03	1.295812013e-03	5.599181658e-04	5.599181658e-04	3.435470148e-03	3.435470148e-03	1.986410053e-02	1.986410053e-02	9.499608258e-06	9.499608258e-06	7.245581687e-02	7.245581687e-02	2.738225060e-03	
1.525043200e+03	1.503130398e-01	1.503130398e-01	6.889264830e-02	1.287521940e-02	4.808444583e-03	2.546441997e-03	5.955751475e-03	4.383892370e-03	4.383892370e-03	4.383892370e-03	4.383892370e-03	2.790722423e-04	2.692135414e-04	9.858700902e-06	1.082865654e-05	7.437265593e-06	3.391390946e-06	1.904968711e-01	1.904968711e-01	2.099279624e-01	2.099279624e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.058885695e-03	4.058885695e-03	0.000000000e+00	0.000000000e+00	1.316501671e-03	1.316501671e-03	5.688599508e-04	5.688599508e-04	3.490025744e-03	3.490025744e-03	2.017873302e-02	2.017873302e-02	9.652420384e-06	9.652420384e-06	7.360545106e-02	7.360545106e-02	2.781967201e-03	
1.522000000e+03	1.545195889e-01	1.545195889e-01	7.082080286e-02	1.323599191e-02	4.943506308e-03	2.617976037e-03	6.123143932e-03	4.507097227e-03	4.507097227e-03	4.507097227e-03	4.507097227e-03	2.869268581e-04	2.767901761e-04	1.013668198e-05	1.109280024e-05	7.646970615e-06	3.445829621e-06	1.935267490e-01	1.935267490e-01	2.132647484e-01	2.132647484e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.123235940e-03	4.123235940e-03	0.000000000e+00	0.000000000e+00	1.337472946e-03	1.337472946e-03	5.779235255e-04	5.779235255e-04	3.545312415e-03	3.545312415e-03	2.049754886e-02	2.049754886e-02	9.807361230e-06	9.807361230e-06	7.477051523e-02	7.477051523e-02	2.826305589e-03	
1.518963200e+03	1.588491028e-01	1.588491028e-01	7.280532821e-02	1.360733210e-02	5.082539961e-03	2.691614211e-03	6.295464470e-03	4.633928912e-03	4.633928912e-03	4.633928912e-03	4.633928912e-03	2.950132912e-04	2.845903978e-04	1.042289340e-05	1.136410171e-05	7.862884497e-06	3.501217216e-06	1.966086075e-01	1.966086075e-01	2.166586787e-01	2.166586787e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.188677738e-03	4.188677738e-03	0.000000000e+00	0.000000000e+00	1.358803464e-03	1.358803464e-03	5.871424373e-04	5.871424373e-04	3.601535300e-03	3.601535300e-03	2.082173224e-02	2.082173224e-02	9.965002846e-06	9.965002846e-06	7.595533917e-02	7.595533917e-02	2.871404309e-03	
1.515932800e+03	1.633198135e-01	1.633198135e-01	7.485458139e-02	1.399080393e-02	5.226131307e-03	2.767666775e-03	6.473439196e-03	4.764921862e-03	4.764921862e-03	4.764921862e-03	4.764921862e-03	3.033656277e-04	2.926470856e-04	1.071854216e-05	1.164366982e-05	8.085917771e-06	3.557752052e-06	1.997535304e-01	1.997535304e-01	2.201219599e-01	2.201219599e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.255446256e-03	4.255446256e-03	0.000000000e+00	0.000000000e+00	1.380569748e-03	1.380569748e-03	5.965497575e-04	5.965497575e-04	3.658896499e-03	3.658896499e-03	2.115244944e-02	2.115244944e-02	1.012590969e-05	1.012590969e-05	7.716418873e-02	7.716418873e-02	2.917425125e-03	
1.512908800e+03	1.679055745e-01	1.679055745e-01	7.695657939e-02	1.438416986e-02	5.373446184e-03	2.845692018e-03	6.656035440e-03	4.899315921e-03	4.899315921e-03	4.899315921e-03	4.899315921e-03	3.119355360e-04	3.009136125e-04	1.102192344e-05	1.192986143e-05	8.314784350e-06	3.615077082e-06	2.029414171e-01	2.029414171e-01	2.236324339e-01	2.236324339e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.323112289e-03	4.323112289e-03	0.000000000e+00	0.000000000e+00	1.402632794e-03	1.402632794e-03	6.060854266e-04	6.060854266e-04	3.717026863e-03	3.717026863e-03	2.148756422e-02	2.148756422e-02	1.028906554e-05	1.028906554e-05	7.838928264e-02	7.838928264e-02	2.964074343e-03	
1.509891200e+03	1.726107499e-01	1.726107499e-01	7.911332306e-02	1.478780588e-02	5.524626645e-03	2.925765217e-03	6.843429720e-03	5.037240984e-03	5.037240984e-03	5.037240984e-03	5.037240984e-03	3.207313487e-04	3.093980143e-04	1.133333441e-05	1.222293091e-05	8.549708416e-06	3.673222492e-06	2.061739143e-01	2.061739143e-01	2.271919084e-01	2.271919084e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.391709961e-03	4.391709961e-03	0.000000000e+00	0.000000000e+00	1.425003890e-03	1.425003890e-03	6.157543282e-04	6.157543282e-04	3.775955633e-03	3.775955633e-03	2.182724363e-02	2.182724363e-02	1.045455632e-05	1.045455632e-05	7.963124174e-02	7.963124174e-02	3.011375873e-03	
1.506880000e+03	1.774843218e-01	1.774843218e-01	8.134726343e-02	1.520591087e-02	5.681243180e-03	3.008718134e-03	7.037568059e-03	5.180129425e-03	5.180129425e-03	5.180129425e-03	5.180129425e-03	3.298443395e-04	3.181883361e-04	1.165600346e-05	1.252588149e-05	8.793125414e-06	3.732756073e-06	2.094828347e-01	2.094828347e-01	2.308354304e-01	2.308354304e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.461915805e-03	4.461915805e-03	0.000000000e+00	0.000000000e+00	1.447902814e-03	1.447902814e-03	6.256514354e-04	6.256514354e-04	3.836264370e-03	3.836264370e-03	2.217484709e-02	2.217484709e-02	1.062399805e-05	1.062399805e-05	8.090233520e-02	8.090233520e-02	3.059794215e-03	
1.503875200e+03	1.824836052e-01	1.824836052e-01	8.363883729e-02	1.563483054e-02	5.841932491e-03	3.093828843e-03	7.236762399e-03	5.326738674e-03	5.326738674e-03	5.326738674e-03	5.326738674e-03	3.391954671e-04	3.272083262e-04	1.198714089e-05	1.283605534e-05	9.042930847e-06	3.793124489e-06	2.128370615e-01	2.128370615e-01	2.345287024e-01	2.345287024e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.533065850e-03	4.533065850e-03	0.000000000e+00	0.000000000e+00	1.471114390e-03	1.471114390e-03	6.356837751e-04	6.356837751e-04	3.897382075e-03	3.897382075e-03	2.252707146e-02	2.252707146e-02	1.079581585e-05	1.079581585e-05	8.219052611e-02	8.219052611e-02	3.108874711e-03	
1.500876800e+03	1.876114582e-01	1.876114582e-01	8.598935546e-02	1.607481229e-02	6.006788862e-03	3.181147329e-03	7.441130187e-03	5.477155145e-03	5.477155145e-03	5.477155145e-03	5.477155145e-03	3.487903072e-04	3.364633602e-04	1.232694699e-05	1.315361286e-05	9.299275800e-06	3.854337062e-06	2.162370654e-01	2.162370654e-01	2.382722346e-01	2.382722346e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.605169010e-03	4.605169010e-03	0.000000000e+00	0.000000000e+00	1.494641755e-03	1.494641755e-03	6.458527089e-04	6.458527089e-04	3.959316301e-03	3.959316301e-03	2.288395816e-02	2.288395816e-02	1.097003625e-05	1.097003625e-05	8.349597887e-02	8.349597887e-02	3.158624047e-03	
1.497884800e+03	1.929095902e-01	1.929095902e-01	8.841793581e-02	1.652943265e-02	6.177150829e-03	3.271382532e-03	7.652330314e-03	5.632599847e-03	5.632599847e-03	5.632599847e-03	5.632599847e-03	3.587066969e-04	3.460285206e-04	1.267817628e-05	1.348109144e-05	9.564238244e-06	3.916853191e-06	2.197085597e-01	2.197085597e-01	2.420943511e-01	2.420943511e-01	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.678771652e-03	4.678771652e-03	0.000000000e+00	0.000000000e+00	1.518662515e-03	1.518662515e-03	6.562349889e-04	6.562349889e-04	4.022536663e-03	4.022536663e-03	2.324821891e-02	2.324821891e-02	1.114796677e-05	1.114796677e-05	8.482860255e-02	8.482860255e-02	3.209417623e-03	
