# Atmosphere temperatures 
# Density in cm-3
# Altitude in km
# Electron (TEC 2.966516753e+11 cm-2)
1.187532800e+03	4.445336703e+03
1.185308800e+03	4.496297141e+03
1.183091200e+03	4.546868855e+03
1.180880000e+03	4.597726599e+03
1.178675200e+03	4.647879075e+03
1.176476800e+03	4.697677954e+03
1.174284800e+03	4.747863087e+03
1.172099200e+03	4.798435469e+03
1.169920000e+03	4.849396070e+03
1.167747200e+03	4.900745834e+03
1.165580800e+03	4.952485678e+03
1.163420800e+03	5.004616494e+03
1.161267200e+03	5.057139146e+03
1.159120000e+03	5.110054468e+03
1.156979200e+03	5.163363270e+03
1.154844800e+03	5.216802001e+03
1.152716800e+03	5.267236789e+03
1.150595200e+03	5.318005283e+03
1.148480000e+03	5.368390999e+03
1.146371200e+03	5.418817044e+03
1.144268800e+03	5.469561552e+03
1.142172800e+03	5.520624611e+03
1.140083200e+03	5.572006284e+03
1.138000000e+03	5.623706607e+03
1.135923200e+03	5.675725589e+03
1.133852800e+03	5.728063213e+03
1.131788800e+03	5.780719432e+03
1.129731200e+03	5.833348365e+03
1.127680000e+03	5.883976090e+03
1.125635200e+03	5.934883191e+03
1.123596800e+03	5.982777055e+03
1.121564800e+03	6.029408204e+03
1.119539200e+03	6.076254218e+03
1.117520000e+03	6.123314468e+03
1.115507200e+03	6.170588302e+03
1.113500800e+03	6.218075048e+03
1.111500800e+03	6.265774013e+03
1.109507200e+03	6.313684484e+03
1.107520000e+03	6.361805726e+03
1.105539200e+03	6.410136982e+03
1.103564800e+03	6.458299434e+03
1.101596800e+03	6.506523253e+03
1.099635200e+03	6.553364809e+03
1.097680000e+03	6.593434207e+03
1.095731200e+03	6.633616240e+03
1.093788800e+03	6.673909984e+03
1.091852800e+03	6.714314507e+03
1.089923200e+03	6.754828860e+03
1.088000000e+03	6.795452086e+03
1.086083200e+03	6.836183212e+03
1.084172800e+03	6.877021256e+03
1.082268800e+03	6.917965222e+03
1.080371200e+03	6.959014101e+03
1.078480000e+03	7.000166873e+03
1.076595200e+03	7.041422506e+03
1.074716800e+03	7.081022847e+03
1.072844800e+03	7.110799038e+03
1.070979200e+03	7.140597999e+03
1.069120000e+03	7.169650857e+03
1.067267200e+03	7.197866189e+03
1.065420800e+03	7.226094522e+03
1.063580800e+03	7.254335140e+03
1.061747200e+03	7.282587321e+03
1.059920000e+03	7.310850345e+03
1.058099200e+03	7.339123483e+03
1.056284800e+03	7.367406007e+03
1.054476800e+03	7.395697184e+03
1.052675200e+03	7.423996278e+03
1.050880000e+03	7.452302549e+03
1.049091200e+03	7.473833875e+03
1.047308800e+03	7.488794063e+03
1.045532800e+03	7.503730318e+03
1.043763200e+03	7.516687764e+03
1.042000000e+03	7.528780332e+03
1.040243200e+03	7.540848355e+03
1.038492800e+03	7.552891652e+03
1.036748800e+03	7.564910045e+03
1.035011200e+03	7.576903352e+03
1.033280000e+03	7.588871394e+03
1.031555200e+03	7.600813991e+03
1.029836800e+03	7.612730964e+03
