# Extra informations about O1S
# Productions cm_3s_1
# Altitudes km 
# Physical productions
# e + O2+ production
# N2 deactivation production
# O2+ + N (Frederick/Kopp)
# Total emission
# 5577 A
# 2972 A
# O2 quenching
# O quenching
# CO quenching
# CO2 quenching
# Ne quenching
# e- quenching
# Total quenching
5.663258210e+02	2.529155038e-03	1.113020527e-11	0.000000000e+00	0.000000000e+00	3.377433653e-03	3.186735362e-03	1.906982907e-04	1.117445641e-13	5.357866384e-11	0.000000000e+00	0.000000000e+00	3.605851735e-16	4.061729714e-06	3.381495436e-03	
5.645978455e+02	2.619824794e-03	1.265952551e-11	0.000000000e+00	0.000000000e+00	3.498514046e-03	3.300979256e-03	1.975347904e-04	1.239397324e-13	5.742915338e-11	0.000000000e+00	0.000000000e+00	3.965353331e-16	4.265250212e-06	3.502779354e-03	
5.628742270e+02	2.713599067e-03	1.439430165e-11	0.000000000e+00	0.000000000e+00	3.623740213e-03	3.419134842e-03	2.046053707e-04	1.374395350e-13	6.154882319e-11	0.000000000e+00	0.000000000e+00	4.359929242e-16	4.478573181e-06	3.628218848e-03	
5.611549545e+02	2.810573993e-03	1.636149723e-11	0.000000000e+00	0.000000000e+00	3.753240532e-03	3.541323252e-03	2.119172803e-04	1.523798051e-13	6.595569813e-11	0.000000000e+00	0.000000000e+00	4.792917283e-16	4.702142805e-06	3.757942741e-03	
5.594400171e+02	2.910868070e-03	1.859152918e-11	0.000000000e+00	0.000000000e+00	3.887173245e-03	3.667693791e-03	2.194794538e-04	1.689134154e-13	7.066990262e-11	0.000000000e+00	0.000000000e+00	5.268018142e-16	4.936455396e-06	3.892109771e-03	
5.577294037e+02	3.014569191e-03	2.112830448e-11	0.000000000e+00	0.000000000e+00	4.025655726e-03	3.798357207e-03	2.272985186e-04	1.872031837e-13	7.571125997e-11	0.000000000e+00	0.000000000e+00	5.789166277e-16	5.183963983e-06	4.030839766e-03	
5.560231036e+02	3.121805831e-03	2.401161402e-11	0.000000000e+00	0.000000000e+00	4.168859539e-03	3.933475378e-03	2.353841615e-04	2.074350739e-13	8.110270547e-11	0.000000000e+00	0.000000000e+00	6.360793754e-16	5.444976062e-06	4.174304597e-03	
5.543211058e+02	3.232688856e-03	2.727959158e-11	0.000000000e+00	0.000000000e+00	4.316932734e-03	4.073187992e-03	2.437447418e-04	2.298099727e-13	8.686758724e-11	0.000000000e+00	0.000000000e+00	6.987659853e-16	5.718627995e-06	4.322651449e-03	
5.526233995e+02	3.347336946e-03	3.098236248e-11	0.000000000e+00	0.000000000e+00	4.470033799e-03	4.217644591e-03	2.523892081e-04	2.545501881e-13	9.303103031e-11	0.000000000e+00	0.000000000e+00	7.674985228e-16	6.005507968e-06	4.476039401e-03	
5.509299738e+02	3.465873121e-03	3.517642544e-11	0.000000000e+00	0.000000000e+00	4.628327013e-03	4.367000177e-03	2.613268360e-04	2.819006200e-13	9.961983475e-11	0.000000000e+00	0.000000000e+00	8.428488205e-16	6.306231591e-06	4.634633345e-03	
5.492408181e+02	3.588420903e-03	3.992544252e-11	0.000000000e+00	0.000000000e+00	4.791977327e-03	4.521410388e-03	2.705669391e-04	3.121301819e-13	1.066623497e-10	0.000000000e+00	0.000000000e+00	9.254351883e-16	6.621435832e-06	4.798598870e-03	
5.475559214e+02	3.715121842e-03	4.532042119e-11	0.000000000e+00	0.000000000e+00	4.961173768e-03	4.681053578e-03	2.801201903e-04	3.455391065e-13	1.141896581e-10	0.000000000e+00	0.000000000e+00	1.015946973e-15	6.953787417e-06	4.968127670e-03	
5.458752731e+02	3.846101995e-03	5.144920638e-11	0.000000000e+00	0.000000000e+00	5.136084673e-03	4.846088578e-03	2.899960943e-04	3.824521673e-13	1.222336134e-10	0.000000000e+00	0.000000000e+00	1.115119822e-15	7.304201876e-06	5.143388997e-03	
5.441988625e+02	3.981494117e-03	5.838810770e-11	0.000000000e+00	0.000000000e+00	5.316887322e-03	5.016682661e-03	3.002046608e-04	4.232268175e-13	1.308282157e-10	0.000000000e+00	0.000000000e+00	1.223760837e-15	7.671596945e-06	5.324559050e-03	
5.425266788e+02	4.121460906e-03	6.624169671e-11	0.000000000e+00	0.000000000e+00	5.503798983e-03	5.193040826e-03	3.107581573e-04	4.682653333e-13	1.400114284e-10	0.000000000e+00	0.000000000e+00	1.342767960e-15	8.056803252e-06	5.511855927e-03	
5.408587115e+02	4.266138580e-03	7.512771342e-11	0.000000000e+00	0.000000000e+00	5.697001560e-03	5.375334705e-03	3.216668546e-04	5.180002025e-13	1.498215849e-10	0.000000000e+00	0.000000000e+00	1.473101427e-15	8.460627848e-06	5.705462338e-03	
5.391949498e+02	4.415679930e-03	8.517868222e-11	0.000000000e+00	0.000000000e+00	5.896699092e-03	5.563756819e-03	3.329422731e-04	5.729107660e-13	1.603003010e-10	0.000000000e+00	0.000000000e+00	1.615811483e-15	8.883937727e-06	5.905583190e-03	
5.375353832e+02	4.570254213e-03	9.657239205e-11	0.000000000e+00	0.000000000e+00	6.103117606e-03	5.758520431e-03	3.445971750e-04	6.335296881e-13	1.714927831e-10	0.000000000e+00	0.000000000e+00	1.772059204e-15	9.329212810e-06	6.112446991e-03	
5.358800011e+02	4.730015173e-03	1.095163645e-10	0.000000000e+00	0.000000000e+00	6.316462408e-03	5.959819255e-03	3.566431523e-04	7.004346456e-13	1.834456017e-10	0.000000000e+00	0.000000000e+00	1.943093742e-15	9.799032997e-06	6.326261625e-03	
5.342287930e+02	4.895125792e-03	1.241558438e-10	0.000000000e+00	0.000000000e+00	6.536951148e-03	6.167858654e-03	3.690924940e-04	7.742603741e-13	1.962084807e-10	0.000000000e+00	0.000000000e+00	2.130280878e-15	1.029163580e-05	6.547242981e-03	
5.325817483e+02	5.065781603e-03	1.407076717e-10	0.000000000e+00	0.000000000e+00	6.764844941e-03	6.382884997e-03	3.819599435e-04	8.557192501e-13	2.098366604e-10	0.000000000e+00	0.000000000e+00	2.335127749e-15	1.080813461e-05	6.775653286e-03	
5.309388565e+02	5.242147571e-03	1.594157392e-10	0.000000000e+00	0.000000000e+00	7.000364079e-03	6.605106140e-03	3.952579389e-04	9.455769909e-13	2.243859661e-10	0.000000000e+00	0.000000000e+00	2.559255429e-15	1.134961575e-05	7.011713920e-03	
5.293001072e+02	5.424402785e-03	1.805542731e-10	0.000000000e+00	0.000000000e+00	7.243747720e-03	6.834747736e-03	4.089999836e-04	1.044679039e-12	2.399164612e-10	0.000000000e+00	0.000000000e+00	2.804427987e-15	1.191723282e-05	7.255665193e-03	
5.276654899e+02	5.612755357e-03	2.044472192e-10	0.000000000e+00	0.000000000e+00	7.495273777e-03	7.072072008e-03	4.232017693e-04	1.153966536e-12	2.564941452e-10	0.000000000e+00	0.000000000e+00	3.072604096e-15	1.251271990e-05	7.507786754e-03	
5.260349942e+02	5.807392010e-03	2.316068484e-10	0.000000000e+00	0.000000000e+00	7.755191599e-03	7.317314224e-03	4.378773750e-04	1.274460237e-12	2.741868490e-10	0.000000000e+00	0.000000000e+00	3.365879757e-15	1.314189695e-05	7.768333772e-03	
5.244086096e+02	6.008511511e-03	2.622918736e-10	0.000000000e+00	0.000000000e+00	8.023766622e-03	7.570724834e-03	4.530417877e-04	1.407280014e-12	2.930669042e-10	0.000000000e+00	0.000000000e+00	3.686542055e-15	1.380157738e-05	8.037568494e-03	
5.227863260e+02	6.216345209e-03	2.969489994e-10	0.000000000e+00	0.000000000e+00	8.301307789e-03	7.832595338e-03	4.687124512e-04	1.553677793e-12	3.132140495e-10	0.000000000e+00	0.000000000e+00	4.037136383e-15	1.449324095e-05	8.315801344e-03	
5.211681328e+02	6.431086245e-03	3.360801263e-10	0.000000000e+00	0.000000000e+00	8.588073020e-03	8.103169092e-03	4.849039282e-04	1.714994287e-12	3.347085700e-10	0.000000000e+00	0.000000000e+00	4.420347384e-15	1.521832917e-05	8.603291686e-03	
5.195540198e+02	6.652990178e-03	3.802489939e-10	0.000000000e+00	0.000000000e+00	8.884403592e-03	8.382768104e-03	5.016354881e-04	1.892745934e-12	3.576416533e-10	0.000000000e+00	0.000000000e+00	4.839209262e-15	1.597848152e-05	8.900382433e-03	
5.179439766e+02	6.882254727e-03	4.300886009e-10	0.000000000e+00	0.000000000e+00	9.190563537e-03	8.671641498e-03	5.189220389e-04	2.088543676e-12	3.821032881e-10	0.000000000e+00	0.000000000e+00	5.296891053e-15	1.677525459e-05	9.207339176e-03	
5.163379932e+02	7.119143874e-03	4.866023608e-10	0.000000000e+00	0.000000000e+00	9.506905379e-03	8.970121894e-03	5.367834848e-04	2.304208093e-12	4.081958263e-10	0.000000000e+00	0.000000000e+00	5.796972212e-15	1.761526670e-05	9.524521056e-03	
5.147360591e+02	7.363884769e-03	5.504905488e-10	0.000000000e+00	0.000000000e+00	9.833732456e-03	9.278495502e-03	5.552369531e-04	2.541693595e-12	4.360226823e-10	0.000000000e+00	0.000000000e+00	6.343260882e-15	1.849772727e-05	9.852230621e-03	
5.131381641e+02	7.616754586e-03	6.225729544e-10	0.000000000e+00	0.000000000e+00	1.017141490e-02	9.597111562e-03	5.743033427e-04	2.803187294e-12	4.656988865e-10	0.000000000e+00	0.000000000e+00	6.939983449e-15	1.942293115e-05	1.019083830e-02	
5.115442982e+02	7.878002354e-03	7.038752592e-10	0.000000000e+00	0.000000000e+00	1.052028528e-02	9.926283853e-03	5.940014306e-04	3.091051505e-12	4.973424296e-10	0.000000000e+00	0.000000000e+00	7.591664574e-15	2.039284700e-05	1.054067863e-02	
5.099544512e+02	8.147914143e-03	7.955483064e-10	0.000000000e+00	0.000000000e+00	1.088072561e-02	1.026637282e-02	6.143527863e-04	3.407910844e-12	5.310823586e-10	0.000000000e+00	0.000000000e+00	8.303286287e-15	2.140960790e-05	1.090213575e-02	
5.083686128e+02	8.426747728e-03	8.988829723e-10	0.000000000e+00	0.000000000e+00	1.125308012e-02	1.061770327e-02	6.353768465e-04	3.756598255e-12	5.670509990e-10	0.000000000e+00	0.000000000e+00	9.080198545e-15	2.247534602e-05	1.127555603e-02	
5.067867730e+02	8.714810258e-03	1.015542962e-09	0.000000000e+00	0.000000000e+00	1.163775897e-02	1.098066220e-02	6.570967700e-04	4.140274779e-12	6.053944963e-10	0.000000000e+00	0.000000000e+00	9.928309595e-15	2.359457738e-05	1.166135416e-02	
5.052089218e+02	9.012403940e-03	1.147640117e-09	0.000000000e+00	0.000000000e+00	1.203516575e-02	1.135563041e-02	6.795353436e-04	4.562387747e-12	6.462663206e-10	0.000000000e+00	0.000000000e+00	1.085403726e-14	2.477382666e-05	1.205994023e-02	
