# Extra informations about O1D
# Productions cm_3s_1
# Altitudes km 
# Total emission
# 630
# 636
# 639
# Physical productions
# O2+ + e
# O + eth
# O2 + N+
# CO+ + e
# O2 + N(2D) (?) 
# O(1S) cascades
# O2 quenching
# O quenching
# N2 quenching
# e- quenching
# CO2 quenching
# CO quenching
# Total quenching
5.715359998e+02	3.206786795e-02	2.423104132e-02	7.833125258e-03	3.701366880e-06	2.881977045e-02	2.244983354e-10	6.934284257e-04	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.866805493e-03	3.611693883e-09	1.039101544e-04	2.525697257e-07	2.079703093e-04	0.000000000e+00	0.000000000e+00	3.238000459e-02	
5.697948871e+02	3.325278099e-02	2.512638232e-02	8.122560536e-03	3.838133000e-06	2.986340032e-02	2.554147165e-10	7.495457667e-04	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.970084463e-03	4.011792173e-09	1.115194592e-04	2.781470950e-07	2.184481977e-04	0.000000000e+00	0.000000000e+00	3.358303080e-02	
5.680581646e+02	3.448258694e-02	2.605564518e-02	8.422961674e-03	3.980080791e-06	3.094307138e-02	2.906084593e-10	8.121565328e-04	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.076905772e-03	4.455718099e-09	1.196812979e-04	3.062865347e-07	2.295550043e-04	0.000000000e+00	0.000000000e+00	3.483213398e-02	
5.663258210e+02	3.575909378e-02	2.702019605e-02	8.734770305e-03	4.127418935e-06	3.206009132e-02	3.306519174e-10	8.816981823e-04	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.187397170e-03	4.948266056e-09	1.284361464e-04	3.372438245e-07	2.413148885e-04	0.000000000e+00	0.000000000e+00	3.612918700e-02	
5.645978455e+02	3.708233119e-02	2.802005736e-02	9.057993676e-03	4.280150858e-06	3.321561440e-02	3.760906009e-10	9.569057119e-04	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.301672177e-03	5.494409115e-09	1.378197701e-04	3.712801825e-07	2.536649287e-04	0.000000000e+00	0.000000000e+00	3.747419266e-02	
5.628742270e+02	3.845411972e-02	2.905660475e-02	9.393076490e-03	4.438486693e-06	3.441096762e-02	4.276346736e-10	1.038218432e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.419860279e-03	6.099926003e-09	1.478772169e-04	4.086972691e-07	2.666350212e-04	0.000000000e+00	0.000000000e+00	3.886904676e-02	
5.611549545e+02	3.987621508e-02	3.013116485e-02	9.740447606e-03	4.602629088e-06	3.564739579e-02	4.860855335e-10	1.126104001e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.542082670e-03	6.771144644e-09	1.586556492e-04	4.498253752e-07	2.802556246e-04	0.000000000e+00	0.000000000e+00	4.031558295e-02	
5.594400171e+02	4.135071862e-02	3.124532549e-02	1.010062032e-02	4.772820589e-06	3.692642851e-02	5.523472400e-10	1.221071820e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.668488719e-03	7.515199099e-09	1.702077536e-04	4.950315923e-07	2.945606766e-04	0.000000000e+00	0.000000000e+00	4.181598960e-02	
5.577294037e+02	4.288153735e-02	3.240203887e-02	1.047454898e-02	4.949512154e-06	3.824922805e-02	6.277250244e-10	1.325983892e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.799189455e-03	8.340156564e-09	1.825954126e-04	5.447362009e-07	3.097161838e-04	0.000000000e+00	0.000000000e+00	4.337440203e-02	
5.560231036e+02	4.447092148e-02	3.360300528e-02	1.086278323e-02	5.132963506e-06	3.961745238e-02	7.134016657e-10	1.441356600e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	3.934346801e-03	9.254828774e-09	1.958798991e-04	5.993861274e-07	3.257464752e-04	0.000000000e+00	0.000000000e+00	4.499315649e-02	
5.543211058e+02	4.611951773e-02	3.484871341e-02	1.126548107e-02	5.323249296e-06	4.103252575e-02	8.105105883e-10	1.566274896e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.074100363e-03	1.026847035e-08	2.101178216e-04	6.594437372e-07	3.425965552e-04	0.000000000e+00	0.000000000e+00	4.667290182e-02	
5.526233995e+02	4.782965071e-02	3.614091977e-02	1.168321030e-02	5.520637834e-06	4.249598590e-02	9.205418060e-10	1.701486783e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.218599756e-03	1.139166667e-08	2.253771503e-04	7.254382845e-07	3.603086717e-04	0.000000000e+00	0.000000000e+00	4.841607336e-02	
5.509299738e+02	4.960375520e-02	3.748146412e-02	1.211656567e-02	5.725410150e-06	4.400942703e-02	1.045174831e-09	1.847795831e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.368000065e-03	1.263612953e-08	2.417307932e-04	7.979519353e-07	3.789273938e-04	0.000000000e+00	0.000000000e+00	5.022522398e-02	
5.492408181e+02	5.144432477e-02	3.887223065e-02	1.256615627e-02	5.937854060e-06	4.557445106e-02	1.186302166e-09	2.006062852e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.522457010e-03	1.401477446e-08	2.592564026e-04	8.776174883e-07	3.984993074e-04	0.000000000e+00	0.000000000e+00	5.210297211e-02	
5.475559214e+02	5.335598568e-02	4.031671503e-02	1.303311214e-02	6.158503540e-06	4.719291041e-02	1.346629545e-09	2.179161908e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.682149286e-03	1.554259819e-08	2.780488475e-04	9.651755268e-07	4.192077095e-04	0.000000000e+00	0.000000000e+00	5.405422296e-02	
5.458752731e+02	5.534178298e-02	4.181721817e-02	1.351817710e-02	6.387710058e-06	4.886644670e-02	1.528768652e-09	2.368499271e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	4.847235840e-03	1.723557904e-08	2.981997198e-04	1.061399965e-06	4.411220036e-04	0.000000000e+00	0.000000000e+00	5.608218334e-02	
5.441988625e+02	5.740295899e-02	4.337467878e-02	1.402165460e-02	6.625617007e-06	5.059676824e-02	1.734988034e-09	2.573464931e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.017883806e-03	1.911075551e-08	3.197965993e-04	1.167105039e-06	4.641769089e-04	0.000000000e+00	0.000000000e+00	5.818811872e-02	
5.425266788e+02	5.954288900e-02	4.499164728e-02	1.454436910e-02	6.872613972e-06	5.238598198e-02	1.968396724e-09	2.795293065e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.194298290e-03	2.118787064e-08	3.429465284e-04	1.283231148e-06	4.884353519e-04	0.000000000e+00	0.000000000e+00	6.037557530e-02	
5.408587115e+02	6.176464809e-02	4.667044727e-02	1.508707176e-02	7.129055889e-06	5.423586019e-02	2.232495374e-09	3.035288244e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.376651027e-03	2.348830101e-08	3.677592427e-04	1.410791635e-06	5.139600821e-04	0.000000000e+00	0.000000000e+00	6.264780170e-02	
5.391949498e+02	6.407163327e-02	4.841364558e-02	1.565059236e-02	7.395334849e-06	5.614838772e-02	2.531224319e-09	3.294858547e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.565134647e-03	2.603586226e-08	3.943544348e-04	1.550901174e-06	5.408188010e-04	0.000000000e+00	0.000000000e+00	6.500838345e-02	
5.375353832e+02	6.646859955e-02	5.022483518e-02	1.623609237e-02	7.671999690e-06	5.812577618e-02	2.869870155e-09	3.576648365e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.759962753e-03	2.885758784e-08	4.228693294e-04	1.704824338e-06	5.691876137e-04	0.000000000e+00	0.000000000e+00	6.746239017e-02	
5.358800011e+02	6.896038361e-02	5.210767076e-02	1.684475325e-02	7.959608677e-06	6.017004472e-02	3.254603920e-09	3.883614815e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	5.961329408e-03	3.198318515e-08	4.534491542e-04	1.873941955e-06	5.992535089e-04	0.000000000e+00	0.000000000e+00	7.001499220e-02	
5.342287930e+02	7.154909650e-02	5.406374745e-02	1.747709065e-02	8.258405471e-06	6.228329000e-02	3.689744357e-09	4.215603992e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.169439704e-03	3.544413642e-08	4.862305199e-04	2.059692680e-06	6.309152272e-04	0.000000000e+00	0.000000000e+00	7.266833738e-02	
5.325817483e+02	7.423921580e-02	5.609644859e-02	1.813419830e-02	8.568906890e-06	6.446804930e-02	4.181739715e-09	4.574565922e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.384540153e-03	3.927673987e-08	5.213776407e-04	2.263720657e-06	6.642631232e-04	0.000000000e+00	0.000000000e+00	7.542715956e-02	
5.309388565e+02	7.703489882e-02	5.820891553e-02	1.881709170e-02	8.891592780e-06	6.672647368e-02	4.737842836e-09	4.962560588e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.606838747e-03	4.352036186e-08	5.590595538e-04	2.487809921e-06	6.993880545e-04	0.000000000e+00	0.000000000e+00	7.829587776e-02	
5.293001072e+02	7.994063745e-02	6.040454241e-02	1.952686806e-02	9.226981611e-06	6.906089592e-02	5.366208973e-09	5.381803761e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	6.836561281e-03	4.821875542e-08	5.994594586e-04	2.733916649e-06	7.363872863e-04	0.000000000e+00	0.000000000e+00	8.127926633e-02	
5.276654899e+02	8.296166573e-02	6.268728416e-02	2.026480589e-02	9.575677509e-06	7.147402568e-02	6.076472376e-09	5.834900361e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.073970208e-03	5.342101701e-08	6.427807769e-04	3.004230650e-06	7.753981679e-04	0.000000000e+00	0.000000000e+00	8.438290232e-02	
5.260349942e+02	8.610466557e-02	6.506218976e-02	2.103253736e-02	9.938451721e-06	7.396834474e-02	6.883869588e-09	6.326452306e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.319301649e-03	5.918198517e-08	6.892491204e-04	3.301181995e-06	8.168305252e-04	0.000000000e+00	0.000000000e+00	8.761410558e-02	
5.244086096e+02	8.937326673e-02	6.753200191e-02	2.183094911e-02	1.031572320e-05	7.654640472e-02	7.796095061e-09	6.857329103e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.572805522e-03	6.556002337e-08	7.390801698e-04	3.627315008e-06	8.605073643e-04	0.000000000e+00	0.000000000e+00	9.097654714e-02	
5.227863260e+02	9.277338769e-02	7.010119271e-02	2.266148681e-02	1.070817509e-05	7.921121546e-02	8.826435415e-09	7.430532568e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	7.834773512e-03	7.262183898e-08	7.925260463e-04	3.985539101e-06	9.065584628e-04	0.000000000e+00	0.000000000e+00	9.447653036e-02	
5.211681328e+02	9.631056645e-02	7.277394678e-02	2.352550322e-02	1.111644658e-05	8.196530273e-02	9.989819540e-09	8.049225175e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	8.105449153e-03	8.043969601e-08	8.498463891e-04	4.378964069e-06	9.551148086e-04	0.000000000e+00	0.000000000e+00	9.811998705e-02	
5.195540198e+02	9.999146098e-02	7.555529500e-02	2.442462467e-02	1.154130616e-05	8.481199079e-02	1.130301632e-08	8.716863093e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	8.385154655e-03	8.909568634e-08	9.113351014e-04	4.811116043e-06	1.006323548e-03	0.000000000e+00	0.000000000e+00	1.019140198e-01	
5.179439766e+02	1.038220782e-01	7.844977628e-02	2.536031844e-02	1.198344718e-05	8.775386956e-02	1.278485551e-08	9.437062320e-03	0.000000000e+00	0.000000000e+00	0.000000000e+00	8.674139332e-03	9.867815208e-08	9.772905555e-04	5.285735521e-06	1.060330855e-03	0.000000000e+00	0.000000000e+00	1.058650840e-01	
5.163379932e+02	1.078100582e-01	8.146316367e-02	2.633445078e-02	1.244375147e-05	9.079442629e-02	1.446518787e-08	1.021446531e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	8.972736793e-03	1.092878453e-07	1.048054813e-03	5.807084726e-06	1.117613470e-03	0.000000000e+00	0.000000000e+00	1.099816429e-01	
5.147360591e+02	1.119621482e-01	8.460055542e-02	2.734866978e-02	1.292299781e-05	9.393661308e-02	1.636484666e-08	1.105294201e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	9.281233051e-03	1.210336895e-07	1.123976475e-03	6.379729496e-06	1.178179064e-03	0.000000000e+00	0.000000000e+00	1.142708045e-01	
5.131381641e+02	1.162861304e-01	8.786783194e-02	2.840487640e-02	1.342208445e-05	9.718402933e-02	1.850822128e-08	1.195679994e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	9.599977318e-03	1.340383568e-07	1.205443974e-03	7.008770889e-06	1.242107889e-03	0.000000000e+00	0.000000000e+00	1.187408251e-01	
5.115442982e+02	1.207897692e-01	9.127086012e-02	2.950496721e-02	1.394190759e-05	1.005399340e-01	2.092582784e-08	1.293083810e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	9.929283615e-03	1.484360856e-07	1.292865675e-03	7.699748645e-06	1.309593491e-03	0.000000000e+00	0.000000000e+00	1.234000766e-01	
5.099544512e+02	1.254816736e-01	9.481614502e-02	3.065104510e-02	1.448346087e-05	1.040080622e-01	2.365190766e-08	1.398023495e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.026951265e-02	1.643771738e-07	1.386690533e-03	8.458812245e-06	1.380846131e-03	0.000000000e+00	0.000000000e+00	1.282578334e-01	
5.083686128e+02	1.303703244e-01	9.851009503e-02	3.184518170e-02	1.504772322e-05	1.075917919e-01	2.672487007e-08	1.511046317e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.062098947e-02	1.820258699e-07	1.487389336e-03	9.292651107e-06	1.456082811e-03	0.000000000e+00	0.000000000e+00	1.333232713e-01	
5.067867730e+02	1.354648481e-01	1.023596061e-01	3.308960623e-02	1.563574800e-05	1.112951574e-01	3.019422031e-08	1.632712578e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.098410173e-02	2.015661831e-07	1.595478311e-03	1.020867894e-05	1.535678458e-03	0.000000000e+00	0.000000000e+00	1.386064151e-01	
5.052089218e+02	1.407742426e-01	1.063714773e-01	3.438651665e-02	1.624857380e-05	1.151221566e-01	3.412280251e-08	1.763590795e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.135923118e-02	2.232003086e-07	1.711503533e-03	1.121500411e-05	1.620145582e-03	0.000000000e+00	0.000000000e+00	1.441173299e-01	
5.036350490e+02	1.463098030e-01	1.105542436e-01	3.573867198e-02	1.688750434e-05	1.190767361e-01	3.855064284e-08	1.904431186e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.174676155e-02	2.471544213e-07	1.836072503e-03	1.232060664e-05	1.709404714e-03	0.000000000e+00	0.000000000e+00	1.498678480e-01	
5.020651447e+02	1.520821380e-01	1.149159207e-01	3.714866354e-02	1.755376409e-05	1.231629073e-01	4.353965192e-08	2.055948068e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.214707871e-02	2.736771497e-07	1.969823637e-03	1.353535075e-05	1.803739513e-03	0.000000000e+00	0.000000000e+00	1.558695102e-01	
5.004991987e+02	1.581029381e-01	1.194653425e-01	3.861934695e-02	1.824870241e-05	1.273852427e-01	4.915922352e-08	2.218911227e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.256062334e-02	3.030465602e-07	2.113458413e-03	1.487011272e-05	1.903457738e-03	0.000000000e+00	0.000000000e+00	1.621350275e-01	
4.989372012e+02	1.643841566e-01	1.242115409e-01	4.015364199e-02	1.897369896e-05	1.317481796e-01	5.548711512e-08	2.394137799e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.298782234e-02	3.355692779e-07	2.267723909e-03	1.633683855e-05	2.008882497e-03	0.000000000e+00	0.000000000e+00	1.686774354e-01	
4.973791422e+02	1.709385586e-01	1.291641615e-01	4.175466678e-02	1.973022716e-05	1.362564494e-01	6.261042926e-08	2.582502579e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.342913115e-02	3.715860713e-07	2.433430515e-03	1.794869316e-05	2.120359627e-03	0.000000000e+00	0.000000000e+00	1.755106690e-01	
4.958250118e+02	1.777755372e-01	1.343303021e-01	4.342471576e-02	2.051937118e-05	1.409145931e-01	7.066291287e-08	2.784609707e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.388497994e-02	4.114637658e-07	2.611385984e-03	1.971968774e-05	2.238686471e-03	0.000000000e+00	0.000000000e+00	1.826457408e-01	
4.942748000e+02	1.849104318e-01	1.397215531e-01	4.516753582e-02	2.134290154e-05	1.457273984e-01	7.974381215e-08	3.001583513e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.435583050e-02	4.556204398e-07	2.802539083e-03	2.166577248e-05	2.364051503e-03	0.000000000e+00	0.000000000e+00	1.900991438e-01	
4.927284970e+02	1.923600289e-01	1.453505989e-01	4.698722734e-02	2.220275578e-05	1.507005196e-01	8.996427015e-08	3.234614794e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.484222940e-02	5.045267952e-07	3.007939109e-03	2.380478641e-05	2.496709560e-03	0.000000000e+00	0.000000000e+00	1.978889869e-01	
4.911860928e+02	2.001392324e-01	1.512287009e-01	4.888743084e-02	2.310065413e-05	1.558387880e-01	1.014637883e-07	3.484817442e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.534463957e-02	5.586919679e-07	3.228656810e-03	2.615583633e-05	2.637099733e-03	0.000000000e+00	0.000000000e+00	2.060317035e-01	
4.896475778e+02	2.082646515e-01	1.573684095e-01	5.087220343e-02	2.403851371e-05	1.611479202e-01	1.143985086e-07	3.753394230e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.586361056e-02	6.186871887e-07	3.465875883e-03	2.874025230e-05	2.785701194e-03	0.000000000e+00	0.000000000e+00	2.145455875e-01	
4.881129421e+02	2.167529728e-01	1.637823334e-01	5.294562110e-02	2.501826052e-05	1.666331969e-01	1.289431458e-07	4.041612471e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.639964833e-02	6.851393645e-07	3.720846506e-03	3.158119330e-05	2.943013261e-03	0.000000000e+00	0.000000000e+00	2.234490989e-01	
4.865821758e+02	2.256224068e-01	1.704842328e-01	5.511213208e-02	2.604199648e-05	1.723007812e-01	1.452956578e-07	4.350813995e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.695334489e-02	7.587509284e-07	3.994943443e-03	3.470452921e-05	3.109597781e-03	0.000000000e+00	0.000000000e+00	2.327624113e-01	
4.850552693e+02	2.348814983e-01	1.774805641e-01	5.737382356e-02	2.711070784e-05	1.781565442e-01	1.637787442e-07	4.681468220e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.752525307e-02	8.402590402e-07	4.289443785e-03	3.813677300e-05	3.286724059e-03	0.000000000e+00	0.000000000e+00	2.424966432e-01	
4.835322128e+02	2.445593653e-01	1.847933294e-01	5.973780809e-02	2.822775547e-05	1.842067256e-01	1.845573351e-07	5.035976428e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.811597885e-02	9.305509713e-07	4.606089093e-03	4.191044644e-05	3.474357920e-03	0.000000000e+00	0.000000000e+00	2.526826533e-01	
4.820129965e+02	2.546768391e-01	1.924382694e-01	6.220917414e-02	2.939554382e-05	1.904576873e-01	2.079094778e-07	5.415963875e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.872613167e-02	1.030577812e-06	4.946583827e-03	4.605968597e-05	3.673152429e-03	0.000000000e+00	0.000000000e+00	2.633436656e-01	
4.804976109e+02	2.652560196e-01	2.004320830e-01	6.479331991e-02	3.061662369e-05	1.969161364e-01	2.341460295e-07	5.823163733e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.935635419e-02	1.141396881e-06	5.312773542e-03	5.062229501e-05	3.883805316e-03	0.000000000e+00	0.000000000e+00	2.745043621e-01	
4.789860463e+02	2.763200659e-01	2.087922698e-01	6.749590248e-02	3.189366820e-05	2.035889281e-01	2.636144242e-07	6.259417898e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.000730279e-02	1.264178644e-06	5.706645618e-03	5.563981139e-05	4.107057979e-03	0.000000000e+00	0.000000000e+00	2.861906735e-01	
4.774782930e+02	2.878936122e-01	2.175374435e-01	7.032293912e-02	3.322952068e-05	2.104833417e-01	2.967028598e-07	6.726691654e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.067967479e-02	1.400225951e-06	6.130355598e-03	6.115809827e-05	4.343703669e-03	0.000000000e+00	0.000000000e+00	2.984302298e-01	
4.759743414e+02	2.999971758e-01	2.266831077e-01	7.327944157e-02	3.462654931e-05	2.176062903e-01	3.338909795e-07	7.226604500e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.137412785e-02	1.550947293e-06	6.586093149e-03	6.722627263e-05	4.594750781e-03	0.000000000e+00	0.000000000e+00	3.112467970e-01	
4.744741819e+02	3.126459335e-01	2.362407300e-01	7.636911699e-02	3.608650583e-05	2.249655742e-01	3.757988800e-07	7.760182678e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.209140124e-02	1.717873967e-06	7.076082795e-03	7.389686549e-05	4.861546987e-03	0.000000000e+00	0.000000000e+00	3.246591780e-01	
4.729778050e+02	3.258824000e-01	2.462424354e-01	7.960235034e-02	3.761429741e-05	2.325691475e-01	4.228407152e-07	8.331151631e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.283226292e-02	1.902843276e-06	7.603315504e-03	8.123395000e-05	5.144497202e-03	0.000000000e+00	0.000000000e+00	3.387133495e-01	
4.714852011e+02	3.397361352e-01	2.567105598e-01	8.298636212e-02	3.921333595e-05	2.404250436e-01	4.756296985e-07	8.941984986e-02	0.000000000e+00	0.000000000e+00	0.000000000e+00	2.359748032e-02	2.107814867e-06	8.170682142e-03	8.930450977e-05	5.444619769e-03	0.000000000e+00	0.000000000e+00	3.534428495e-01	
