# Extra informations about N2A3S
# Productions cm_3s_1
# Altitudes km 
# VegardKaplan emission
5.680581646e+02	0.000000000e+00	1.488321982e+05	7.602508929e+04	1.487067869e+05	2.959884922e+04	1.444112484e+05	8.082331343e+03	
5.663258210e+02	0.000000000e+00	1.488151901e+05	3.066765593e+04	1.480418821e+05	8.714865916e+03	1.094677060e+05	3.271349037e+03	
5.645978455e+02	0.000000000e+00	1.486702699e+05	8.857109314e+03	1.350298764e+05	3.479952034e+03	1.034506082e+06	1.477314210e+05	
5.628742270e+02	0.000000000e+00	1.448583837e+05	3.540828074e+03	1.083438747e+06	1.486744061e+05	6.764991522e+04	1.469958143e+05	
5.611549545e+02	0.000000000e+00	1.099782150e+06	1.488151796e+05	7.448005847e+04	1.485374110e+05	2.840947762e+04	1.375524156e+05	
5.594400171e+02	0.000000000e+00	7.687726640e+04	1.487808620e+05	3.027867206e+04	1.469939810e+05	8.515128092e+03	9.202909613e+04	
5.577294037e+02	0.000000000e+00	3.087699225e+04	1.484743018e+05	8.808971220e+03	1.244680447e+05	3.407024332e+03	9.861751298e+05	
5.560231036e+02	0.000000000e+00	8.881514895e+03	1.412782490e+05	3.519118391e+03	1.064721359e+06	1.484183290e+05	6.131361662e+04	
5.543211058e+02	0.000000000e+00	3.552315981e+03	1.093922349e+06	1.487737478e+05	7.182286957e+04	1.481294903e+05	2.639347073e+04	
5.526233995e+02	0.000000000e+00	1.488320068e+05	7.600467019e+04	1.487048411e+05	2.958259449e+04	1.443375731e+05	8.070771640e+03	
5.509299738e+02	0.000000000e+00	1.488147818e+05	3.066259240e+04	1.480302709e+05	8.712447158e+03	1.091610190e+05	3.267911916e+03	
5.492408181e+02	0.000000000e+00	1.486679336e+05	8.856506704e+03	1.348834899e+05	3.478994865e+03	1.033817697e+06	1.477104611e+05	
5.475559214e+02	0.000000000e+00	1.448114332e+05	3.540548533e+03	1.083188589e+06	1.486716682e+05	6.755644871e+04	1.469594051e+05	
5.458752731e+02	0.000000000e+00	1.099705878e+06	1.488147138e+05	7.444404377e+04	1.485329408e+05	2.838188409e+04	1.373574646e+05	
5.441988625e+02	0.000000000e+00	7.686575913e+04	1.487799621e+05	3.026947130e+04	1.469654482e+05	8.509929464e+03	9.171619496e+04	
5.425266788e+02	0.000000000e+00	3.087419364e+04	1.484691512e+05	8.807785206e+03	1.242356858e+05	3.405257429e+03	9.850585949e+05	
5.408587115e+02	0.000000000e+00	8.881194857e+03	1.411923424e+05	3.518599019e+03	1.064291722e+06	1.484111861e+05	6.117480617e+04	
5.391949498e+02	0.000000000e+00	3.552163281e+03	1.093780564e+06	1.487726099e+05	7.176256943e+04	1.481181774e+05	2.634580493e+04	
5.375353832e+02	0.000000000e+00	1.488318149e+05	7.598379767e+04	1.487028354e+05	2.956638730e+04	1.442638093e+05	8.058834644e+03	
5.358800011e+02	0.000000000e+00	1.488143732e+05	3.065741253e+04	1.480183164e+05	8.710027296e+03	1.088584653e+05	3.264367548e+03	
5.342287930e+02	0.000000000e+00	1.486655937e+05	8.855889647e+03	1.347338314e+05	3.478039615e+03	1.033134459e+06	1.476895589e+05	
5.325817483e+02	0.000000000e+00	1.447645228e+05	3.540262485e+03	1.082932639e+06	1.486688333e+05	6.746344325e+04	1.469229369e+05	
5.309388565e+02	0.000000000e+00	1.099629654e+06	1.488142477e+05	7.440725405e+04	1.485283209e+05	2.835441618e+04	1.371629359e+05	
5.293001072e+02	0.000000000e+00	7.685426101e+04	1.487790624e+05	3.026006051e+04	1.469360130e+05	8.504729630e+03	9.140987400e+04	
5.276654899e+02	0.000000000e+00	3.087139676e+04	1.484639920e+05	8.806569809e+03	1.239984537e+05	3.403495441e+03	9.839512418e+05	
5.260349942e+02	0.000000000e+00	8.880874856e+03	1.411065930e+05	3.518067460e+03	1.063852242e+06	1.484037662e+05	6.103657885e+04	
5.244086096e+02	0.000000000e+00	3.552010663e+03	1.093638970e+06	1.487714729e+05	7.170103766e+04	1.481064296e+05	2.629838770e+04	
5.227863260e+02	0.000000000e+00	1.488316172e+05	7.596294834e+04	1.487008325e+05	2.954981207e+04	1.441875406e+05	8.046911085e+03	
5.211681328e+02	0.000000000e+00	1.488139533e+05	3.065223789e+04	1.480063386e+05	8.707543982e+03	1.085503857e+05	3.260831953e+03	
5.195540198e+02	0.000000000e+00	1.486631921e+05	8.855272559e+03	1.345847131e+05	3.477061494e+03	1.032435240e+06	1.476676880e+05	
5.179439766e+02	0.000000000e+00	1.447165222e+05	3.539976645e+03	1.082677344e+06	1.486660031e+05	6.736865460e+04	1.468847109e+05	
5.163379932e+02	0.000000000e+00	1.099551647e+06	1.488137669e+05	7.437053073e+04	1.485237104e+05	2.832630706e+04	1.369611565e+05	
5.147360591e+02	0.000000000e+00	7.684250233e+04	1.487781366e+05	3.025066596e+04	1.469065178e+05	8.499380949e+03	9.109711461e+04	
5.131381641e+02	0.000000000e+00	3.086853520e+04	1.484586894e+05	8.805354074e+03	1.237628882e+05	3.401688139e+03	9.828106850e+05	
5.115442982e+02	0.000000000e+00	8.880547290e+03	1.410188764e+05	3.517536568e+03	1.063414801e+06	1.483963636e+05	6.089555111e+04	
5.099544512e+02	0.000000000e+00	3.551854498e+03	1.093494076e+06	1.487702979e+05	7.163970250e+04	1.480946964e+05	2.624966805e+04	
5.083686128e+02	0.000000000e+00	1.488314192e+05	7.594163652e+04	1.486987678e+05	2.953328623e+04	1.441111850e+05	8.034595903e+03	
5.067867730e+02	0.000000000e+00	1.488135331e+05	3.064694440e+04	1.479940059e+05	8.705059526e+03	1.082465460e+05	3.257184910e+03	
5.052089218e+02	0.000000000e+00	1.486607870e+05	8.854640669e+03	1.344322658e+05	3.476085364e+03	1.031741310e+06	1.476458772e+05	
5.036350490e+02	0.000000000e+00	1.446685637e+05	3.539684142e+03	1.082416138e+06	1.486630723e+05	6.727433810e+04	1.468464184e+05	
5.020651447e+02	0.000000000e+00	1.099473692e+06	1.488132858e+05	7.433301788e+04	1.485189450e+05	2.829832739e+04	1.367598581e+05	
5.004991987e+02	0.000000000e+00	7.683075309e+04	1.487772110e+05	3.024105705e+04	1.468760877e+05	8.494031157e+03	9.079098331e+04	
4.989372012e+02	0.000000000e+00	3.086567549e+04	1.484533777e+05	8.804108171e+03	1.235224013e+05	3.399885892e+03	9.816794707e+05	
4.973791422e+02	0.000000000e+00	8.880219767e+03	1.409313244e+05	3.516993214e+03	1.062967346e+06	1.483886727e+05	6.075509534e+04	
4.958250118e+02	0.000000000e+00	3.551698402e+03	1.093349382e+06	1.487691239e+05	7.157711811e+04	1.480825091e+05	2.620120177e+04	
4.942748000e+02	0.000000000e+00	1.488312151e+05	7.592034873e+04	1.486967060e+05	2.951638512e+04	1.440322292e+05	8.022295554e+03	
4.927284970e+02	0.000000000e+00	1.488131013e+05	3.064165636e+04	1.479816490e+05	8.702509761e+03	1.079371796e+05	3.253546747e+03	
4.911860928e+02	0.000000000e+00	1.486583184e+05	8.854008741e+03	1.342803817e+05	3.475085830e+03	1.031031086e+06	1.476230455e+05	
4.896475778e+02	0.000000000e+00	1.446194907e+05	3.539391865e+03	1.082155615e+06	1.486601464e+05	6.717821565e+04	1.468062623e+05	
4.881129421e+02	0.000000000e+00	1.099393913e+06	1.488127894e+05	7.429557407e+04	1.485141892e+05	2.826969273e+04	1.365510267e+05	
4.865821758e+02	0.000000000e+00	7.681873770e+04	1.487762586e+05	3.023146499e+04	1.468455958e+05	8.488527636e+03	9.047827504e+04	
4.850552693e+02	0.000000000e+00	3.086274968e+04	1.484479180e+05	8.802861911e+03	1.232836466e+05	3.398037088e+03	9.805138644e+05	
4.835322128e+02	0.000000000e+00	8.879884505e+03	1.408417646e+05	3.516450555e+03	1.062522010e+06	1.483810000e+05	6.061178099e+04	
4.820129965e+02	0.000000000e+00	3.551538668e+03	1.093201315e+06	1.487679104e+05	7.151473773e+04	1.480703361e+05	2.615139150e+04	
4.804976109e+02	0.000000000e+00	1.488310106e+05	7.589858902e+04	1.486945804e+05	2.949953531e+04	1.439531886e+05	8.009588578e+03	
4.789860463e+02	0.000000000e+00	1.488126690e+05	3.063624687e+04	1.479689250e+05	8.699958817e+03	1.076321595e+05	3.249792699e+03	
4.774782930e+02	0.000000000e+00	1.486558461e+05	8.853361635e+03	1.341251120e+05	3.474088365e+03	1.030326292e+06	1.476002763e+05	
4.759743414e+02	0.000000000e+00	1.445704623e+05	3.539092770e+03	1.081889062e+06	1.486571162e+05	6.708257624e+04	1.467660317e+05	
4.744741819e+02	0.000000000e+00	1.099314188e+06	1.488122928e+05	7.425732645e+04	1.485092729e+05	2.824119138e+04	1.363427407e+05	
4.729778050e+02	0.000000000e+00	7.680673205e+04	1.487753064e+05	3.022165409e+04	1.468141349e+05	8.483023112e+03	9.017224165e+04	
4.714852011e+02	0.000000000e+00	3.085982578e+04	1.484424491e+05	8.801584679e+03	1.230399221e+05	3.396193482e+03	9.793577708e+05	
4.699963607e+02	0.000000000e+00	8.879549279e+03	1.407523772e+05	3.515895152e+03	1.062066482e+06	1.483730270e+05	6.046902731e+04	
4.685112743e+02	0.000000000e+00	3.551379015e+03	1.093053456e+06	1.487666980e+05	7.145108942e+04	1.480576890e+05	2.610183940e+04	
4.670299326e+02	0.000000000e+00	1.488308001e+05	7.587685421e+04	1.486924579e+05	2.948230288e+04	1.438714488e+05	7.996897938e+03	
4.655523259e+02	0.000000000e+00	1.488122249e+05	3.063084305e+04	1.479561760e+05	8.697340639e+03	1.073216121e+05	3.246047638e+03	
4.640784449e+02	0.000000000e+00	1.486533084e+05	8.852714491e+03	1.339704295e+05	3.473066961e+03	1.029604881e+06	1.475764307e+05	
4.626082802e+02	0.000000000e+00	1.445202949e+05	3.538793915e+03	1.081623222e+06	1.486540910e+05	6.698510827e+04	1.467238239e+05	
4.611418225e+02	0.000000000e+00	1.099232598e+06	1.488117804e+05	7.421915063e+04	1.485043667e+05	2.821202088e+04	1.361266288e+05	
4.596790624e+02	0.000000000e+00	7.679445473e+04	1.487743265e+05	3.021186078e+04	1.467826104e+05	8.477359785e+03	8.985948025e+04	
4.582199905e+02	0.000000000e+00	3.085683436e+04	1.484368273e+05	8.800307072e+03	1.227979978e+05	3.394302030e+03	9.781660285e+05	
4.567645976e+02	0.000000000e+00	8.879206139e+03	1.406609418e+05	3.515340471e+03	1.061613157e+06	1.483650731e+05	6.032334948e+04	
4.553128743e+02	0.000000000e+00	3.551215633e+03	1.092902153e+06	1.487654450e+05	7.138765273e+04	1.480450558e+05	2.605089973e+04	
4.538648115e+02	0.000000000e+00	1.488305891e+05	7.585463803e+04	1.486902695e+05	2.946512371e+04	1.437896268e+05	7.983785018e+03	
4.524204000e+02	0.000000000e+00	1.488117803e+05	3.062531515e+04	1.479430475e+05	8.694721247e+03	1.070155172e+05	3.242182014e+03	
4.509796304e+02	0.000000000e+00	1.486507670e+05	8.852051795e+03	1.338123041e+05	3.472047696e+03	1.028889042e+06	1.475526500e+05	
4.495424936e+02	0.000000000e+00	1.444701743e+05	3.538488086e+03	1.081351231e+06	1.486509579e+05	6.688813421e+04	1.466815332e+05	
4.481089805e+02	0.000000000e+00	1.099151064e+06	1.488112677e+05	7.418015674e+04	1.484992942e+05	2.818298763e+04	1.359111328e+05	
4.466790819e+02	0.000000000e+00	7.678218746e+04	1.487733469e+05	3.020184407e+04	1.467500816e+05	8.471695581e+03	8.955344101e+04	
4.452527887e+02	0.000000000e+00	3.085384488e+04	1.484311959e+05	8.798997659e+03	1.225510590e+05	3.392415916e+03	9.769839778e+05	
4.438300919e+02	0.000000000e+00	8.878863024e+03	1.405696869e+05	3.514772763e+03	1.061149463e+06	1.483568066e+05	6.017821786e+04	
4.424109822e+02	0.000000000e+00	3.551052344e+03	1.092751069e+06	1.487641930e+05	7.132292994e+04	1.480319274e+05	2.600022310e+04	
4.409954508e+02	0.000000000e+00	1.488303716e+05	7.583244766e+04	1.486880844e+05	2.944755436e+04	1.437050021e+05	7.970690047e+03	
4.395834886e+02	0.000000000e+00	1.488113235e+05	3.061979315e+04	1.479298931e+05	8.692032636e+03	1.067038939e+05	3.238325481e+03	
4.381750865e+02	0.000000000e+00	1.486481583e+05	8.851389048e+03	1.336547907e+05	3.471003920e+03	1.028156247e+06	1.475277337e+05	
4.367702357e+02	0.000000000e+00	1.444188900e+05	3.538182508e+03	1.081079983e+06	1.486478301e+05	6.678930696e+04	1.466371430e+05	
4.353689271e+02	0.000000000e+00	1.099067624e+06	1.488107388e+05	7.414123753e+04	1.484942321e+05	2.815327070e+04	1.356875058e+05	
4.339711518e+02	0.000000000e+00	7.676964275e+04	1.487723388e+05	3.019184570e+04	1.467174874e+05	8.465867316e+03	8.924051030e+04	
4.325769009e+02	0.000000000e+00	3.085078636e+04	1.484254068e+05	8.797687849e+03	1.223059906e+05	3.390480616e+03	9.757649524e+05	
4.311861656e+02	0.000000000e+00	8.878511790e+03	1.404763422e+05	3.514205802e+03	1.060688058e+06	1.483485600e+05	6.003009323e+04	
4.297989369e+02	0.000000000e+00	3.550885262e+03	1.092596464e+06	1.487628988e+05	7.125842656e+04	1.480188124e+05	2.594811334e+04	
4.284152060e+02	0.000000000e+00	1.488301538e+05	7.580976634e+04	1.486858314e+05	2.943004034e+04	1.436202984e+05	7.957156410e+03	
4.270349641e+02	0.000000000e+00	1.488108663e+05	3.061414439e+04	1.479163459e+05	8.689342778e+03	1.063968288e+05	3.234343438e+03	
4.256582024e+02	0.000000000e+00	1.486455456e+05	8.850710356e+03	1.334937770e+05	3.469962377e+03	1.027429167e+06	1.475028849e+05	
4.242849122e+02	0.000000000e+00	1.443676548e+05	3.537869805e+03	1.080802461e+06	1.486445903e+05	6.669098422e+04	1.465926612e+05	
4.229150846e+02	0.000000000e+00	1.098984244e+06	1.488102097e+05	7.410148548e+04	1.484889978e+05	2.812369502e+04	1.354645716e+05	
4.215487110e+02	0.000000000e+00	7.675710842e+04	1.487713310e+05	3.018161935e+04	1.466838524e+05	8.460038317e+03	8.893435184e+04	
4.201857825e+02	0.000000000e+00	3.084772989e+04	1.484196079e+05	8.796345375e+03	1.220558639e+05	3.388550800e+03	9.745558116e+05	
4.188262907e+02	0.000000000e+00	8.878160597e+03	1.403831865e+05	3.513625514e+03	1.060216105e+06	1.483399880e+05	5.988249860e+04	
4.174702267e+02	0.000000000e+00	3.550718257e+03	1.092442088e+06	1.487616059e+05	7.119261916e+04	1.480051797e+05	2.589627157e+04	
4.161175820e+02	0.000000000e+00	1.488299293e+05	7.578711179e+04	1.486835818e+05	2.941212850e+04	1.435326852e+05	7.943642460e+03	
4.147683478e+02	0.000000000e+00	1.488103964e+05	3.060850176e+04	1.479027719e+05	8.686581651e+03	1.060842344e+05	3.230370590e+03	
4.134225157e+02	0.000000000e+00	1.486428636e+05	8.850031612e+03	1.333334012e+05	3.468895763e+03	1.026684780e+06	1.474768366e+05	
4.120800770e+02	0.000000000e+00	1.443152305e+05	3.537557354e+03	1.080525714e+06	1.486413561e+05	6.659078351e+04	1.465459491e+05	
4.107410232e+02	0.000000000e+00	1.098898914e+06	1.488096636e+05	7.406181108e+04	1.484837741e+05	2.809342060e+04	1.352331903e+05	
4.094053458e+02	0.000000000e+00	7.674429080e+04	1.487702938e+05	3.017141205e+04	1.466501501e+05	8.454039812e+03	8.862112868e+04	
4.080730362e+02	0.000000000e+00	3.084460280e+04	1.484136463e+05	8.795002484e+03	1.218076801e+05	3.386570401e+03	9.733083090e+05	
4.067440859e+02	0.000000000e+00	8.877801100e+03	1.402878993e+05	3.513046011e+03	1.059746531e+06	1.483314368e+05	5.973184445e+04	
4.054184865e+02	0.000000000e+00	3.550547362e+03	1.092284117e+06	1.487602694e+05	7.112703926e+04	1.479915597e+05	2.584294861e+04	
4.040962295e+02	0.000000000e+00	1.488297045e+05	7.576395639e+04	1.486812620e+05	2.939427410e+04	1.434449965e+05	7.929672634e+03	
4.027773065e+02	0.000000000e+00	1.488099262e+05	3.060272965e+04	1.478887919e+05	8.683819241e+03	1.057763039e+05	3.226267021e+03	
4.014617091e+02	0.000000000e+00	1.486401775e+05	8.849336526e+03	1.331694664e+05	3.467831451e+03	1.025946249e+06	1.474508584e+05	
4.001494289e+02	0.000000000e+00	1.442628579e+05	3.537237619e+03	1.080242567e+06	1.486380057e+05	6.649109769e+04	1.464991360e+05	
3.988404576e+02	0.000000000e+00	1.098813647e+06	1.488091174e+05	7.402128901e+04	1.484783721e+05	2.806329150e+04	1.350025856e+05	
3.975347867e+02	0.000000000e+00	7.673148388e+04	1.487692570e+05	3.016097205e+04	1.466153689e+05	8.448040734e+03	8.831472881e+04	
3.962324080e+02	0.000000000e+00	3.084147789e+04	1.484076744e+05	8.793626052e+03	1.215543955e+05	3.384595631e+03	9.720708970e+05	
3.949333132e+02	0.000000000e+00	8.877441634e+03	1.401928098e+05	3.512452886e+03	1.059266224e+06	1.483225464e+05	5.958170223e+04	
3.936374940e+02	0.000000000e+00	3.550376556e+03	1.092126385e+06	1.487589341e+05	7.106013632e+04	1.479773985e+05	2.578989859e+04	
3.923449421e+02	0.000000000e+00	1.488294728e+05	7.574082874e+04	1.486789459e+05	2.937601402e+04	1.433542869e+05	7.915724364e+03	
3.910556493e+02	0.000000000e+00	1.488094429e+05	3.059696392e+04	1.478747840e+05	8.680983436e+03	1.054628446e+05	3.222172747e+03	
3.897696073e+02	0.000000000e+00	1.486374201e+05	8.848641379e+03	1.330061965e+05	3.466741472e+03	1.025190051e+06	1.474236120e+05	
3.884868081e+02	0.000000000e+00	1.442092701e+05	3.536918146e+03	1.079960227e+06	1.486346613e+05	6.638951030e+04	1.464499523e+05	
3.872072434e+02	0.000000000e+00	1.098726386e+06	1.488085537e+05	7.398084769e+04	1.484729810e+05	2.803244808e+04	1.347632052e+05	
3.859309050e+02	0.000000000e+00	7.671838779e+04	1.487681899e+05	3.015055191e+04	1.465805187e+05	8.441866479e+03	8.800107451e+04	
3.846577848e+02	0.000000000e+00	3.083828084e+04	1.484015345e+05	8.792249180e+03	1.213031286e+05	3.382568834e+03	9.707936521e+05	
3.833878747e+02	0.000000000e+00	8.877073668e+03	1.400955462e+05	3.511860570e+03	1.058788390e+06	1.483136780e+05	5.942842594e+04	
3.821211667e+02	0.000000000e+00	3.550201766e+03	1.091964980e+06	1.487575538e+05	7.099346920e+04	1.479632494e+05	2.573531682e+04	
3.808576525e+02	0.000000000e+00	1.488292407e+05	7.571719034e+04	1.486765574e+05	2.935781356e+04	1.432635062e+05	7.901302273e+03	
3.795973243e+02	0.000000000e+00	1.488089592e+05	3.059106586e+04	1.478603560e+05	8.678146313e+03	1.051541541e+05	3.217942230e+03	
3.783401738e+02	0.000000000e+00	1.486346585e+05	8.847929478e+03	1.328393093e+05	3.465653889e+03	1.024439852e+06	1.473964383e+05	
3.770861932e+02	0.000000000e+00	1.441557368e+05	3.536591215e+03	1.079671361e+06	1.486311964e+05	6.628844807e+04	1.464006581e+05	
3.758353745e+02	0.000000000e+00	1.098639192e+06	1.488079899e+05	7.393954375e+04	1.484674050e+05	2.800175411e+04	1.345246929e+05	
3.745877096e+02	0.000000000e+00	7.670530275e+04	1.487671232e+05	3.013989426e+04	1.465445499e+05	8.435691829e+03	8.769429951e+04	
3.733431907e+02	0.000000000e+00	3.083508600e+04	1.483953840e+05	8.790837854e+03	1.210467216e+05	3.380547814e+03	9.695267220e+05	
3.721018097e+02	0.000000000e+00	8.876705729e+03	1.399984895e+05	3.511254318e+03	1.058299640e+06	1.483044561e+05	5.927564151e+04	
3.708635588e+02	0.000000000e+00	3.550027076e+03	1.091803825e+06	1.487561748e+05	7.092546021e+04	1.479485340e+05	2.568101300e+04	
3.696284300e+02	0.000000000e+00	1.488290016e+05	7.569358073e+04	1.486741726e+05	2.933919948e+04	1.431695887e+05	7.886903748e+03	
3.683964156e+02	0.000000000e+00	1.488084622e+05	3.058517448e+04	1.478458992e+05	8.675233605e+03	1.048399348e+05	3.213721107e+03	
3.671675076e+02	0.000000000e+00	1.486318234e+05	8.847217509e+03	1.326731150e+05	3.464540046e+03	1.023671606e+06	1.473679236e+05	
3.659416983e+02	0.000000000e+00	1.441009617e+05	3.536264566e+03	1.079383337e+06	1.486277377e+05	6.618545831e+04	1.463488428e+05	
3.647189797e+02	0.000000000e+00	1.098549958e+06	1.488074080e+05	7.389832380e+04	1.484618403e+05	2.797032976e+04	1.342770628e+05	
3.634993442e+02	0.000000000e+00	7.669192241e+04	1.487660253e+05	3.012925731e+04	1.465085104e+05	8.429336132e+03	8.738007369e+04	
3.622827839e+02	0.000000000e+00	3.083181743e+04	1.483890602e+05	8.789426066e+03	1.207924095e+05	3.378473254e+03	9.682184195e+05	
3.610692911e+02	0.000000000e+00	8.876329084e+03	1.398992155e+05	3.510648915e+03	1.057813457e+06	1.482952570e+05	5.911964705e+04	
3.598588580e+02	0.000000000e+00	3.549848318e+03	1.091638919e+06	1.487547492e+05	7.085769552e+04	1.479338298e+05	2.562512455e+04	
3.586514770e+02	0.000000000e+00	1.488287621e+05	7.566945024e+04	1.486717131e+05	2.932064726e+04	1.430756050e+05	7.872012539e+03	
3.574471403e+02	0.000000000e+00	1.488079647e+05	3.057914797e+04	1.478310077e+05	8.672319545e+03	1.045305889e+05	3.209357910e+03	
3.562458403e+02	0.000000000e+00	1.486289839e+05	8.846488363e+03	1.325032450e+05	3.463428678e+03	1.022909504e+06	1.473394843e+05	
3.550475693e+02	0.000000000e+00	1.440462439e+05	3.535930292e+03	1.079088657e+06	1.486241541e+05	6.608300352e+04	1.462969068e+05	
3.538523197e+02	0.000000000e+00	1.098460795e+06	1.488068260e+05	7.385622574e+04	1.484560839e+05	2.793905902e+04	1.340304002e+05	
3.526600838e+02	0.000000000e+00	7.667855348e+04	1.487649279e+05	3.011837801e+04	1.464713114e+05	8.422980244e+03	8.707278654e+04	
3.514708541e+02	0.000000000e+00	3.082855115e+04	1.483827253e+05	8.787978892e+03	1.205329185e+05	3.376404619e+03	9.669206719e+05	
3.502846229e+02	0.000000000e+00	8.875952468e+03	1.398001580e+05	3.510029264e+03	1.057316170e+06	1.482856895e+05	5.896412104e+04	
3.491013828e+02	0.000000000e+00	3.549669656e+03	1.091474275e+06	1.487533250e+05	7.078857053e+04	1.479185330e+05	2.556951909e+04	
3.479211261e+02	0.000000000e+00	1.488285152e+05	7.564534961e+04	1.486692576e+05	2.930167331e+04	1.429783637e+05	7.857147057e+03	
3.467438454e+02	0.000000000e+00	1.488074534e+05	3.057312837e+04	1.478160863e+05	8.669327631e+03	1.042157133e+05	3.205004206e+03	
3.455695331e+02	0.000000000e+00	1.486260687e+05	8.845759143e+03	1.323340968e+05	3.462290420e+03	1.022128959e+06	1.473096243e+05	
3.443981818e+02	0.000000000e+00	1.439902573e+05	3.535596308e+03	1.078794854e+06	1.486205770e+05	6.597859498e+04	1.462422866e+05	
3.432297840e+02	0.000000000e+00	1.098369546e+06	1.488062253e+05	7.381421504e+04	1.484503392e+05	2.790704134e+04	1.337742648e+05	
3.420643322e+02	0.000000000e+00	7.666488305e+04	1.487637982e+05	3.010752024e+04	1.464340398e+05	8.416437183e+03	8.675783156e+04	
3.409018191e+02	0.000000000e+00	3.082520946e+04	1.483762116e+05	8.786531231e+03	1.202756018e+05	3.374280883e+03	9.655799197e+05	
3.397422371e+02	0.000000000e+00	8.875566934e+03	1.396988391e+05	3.509410493e+03	1.056821550e+06	1.482761459e+05	5.880530728e+04	
3.385855790e+02	0.000000000e+00	3.549486837e+03	1.091305798e+06	1.487518525e+05	7.071969851e+04	1.479032466e+05	2.551227322e+04	
3.374318373e+02	0.000000000e+00	1.488282679e+05	7.562071773e+04	1.486667250e+05	2.928276354e+04	1.428810622e+05	7.841769170e+03	
3.362810047e+02	0.000000000e+00	1.488069418e+05	3.056697070e+04	1.478007155e+05	8.666334333e+03	1.039058148e+05	3.200502250e+03	
3.351330739e+02	0.000000000e+00	1.486231490e+05	8.845012311e+03	1.321612141e+05	3.461154736e+03	1.021354702e+06	1.472798425e+05	
3.339880375e+02	0.000000000e+00	1.439343310e+05	3.535254526e+03	1.078494265e+06	1.486168703e+05	6.587473101e+04	1.461875356e+05	
3.328458883e+02	0.000000000e+00	1.098278371e+06	1.488056245e+05	7.377131134e+04	1.484443957e+05	2.787518148e+04	1.335192049e+05	
3.317066189e+02	0.000000000e+00	7.665122440e+04	1.487626692e+05	3.009641511e+04	1.463955662e+05	8.409894155e+03	8.644988024e+04	
3.305702221e+02	0.000000000e+00	3.082187020e+04	1.483696864e+05	8.785047219e+03	1.200130698e+05	3.372163216e+03	9.642499837e+05	
3.294366907e+02	0.000000000e+00	8.875181429e+03	1.395977468e+05	3.508777158e+03	1.056315636e+06	1.482662183e+05	5.864693605e+04	
3.283060174e+02	0.000000000e+00	3.549304114e+03	1.091137596e+06	1.487503816e+05	7.064944762e+04	1.478873393e+05	2.545531549e+04	
3.271781950e+02	0.000000000e+00	1.488280131e+05	7.559611682e+04	1.486641965e+05	2.926342378e+04	1.427803778e+05	7.826419326e+03	
