# Atmosphere considered 
# Density in cm3
# Altitude in km
# e-
# N2
# O2
# O
# H
# O2+
# O+
# H+
# NO+
# He+
5.526233995e+02	3.357067471e+04	4.585726074e+03	5.054110718e+01	1.389627500e+06	1.652942344e+05	4.551437900e-07	2.336693035e+04	9.174664178e+03	3.357067471e-40	1.019407120e+03	
5.509299738e+02	3.394062041e+04	4.863702637e+03	5.405728149e+01	1.437153500e+06	1.656420469e+05	5.120789782e-07	2.375076147e+04	9.164158861e+03	3.394062041e-40	1.018239860e+03	
5.492408181e+02	3.431369464e+04	5.157896484e+03	5.781004715e+01	1.486201750e+06	1.659898438e+05	5.759651485e-07	2.413990577e+04	9.153692016e+03	3.431369464e-40	1.017076874e+03	
5.475559214e+02	3.469787489e+04	5.469252441e+03	6.181518173e+01	1.536822500e+06	1.663376719e+05	6.477781794e-07	2.453515026e+04	9.143734158e+03	3.469787489e-40	1.015970445e+03	
5.458752731e+02	3.509318430e+04	5.798701172e+03	6.608872986e+01	1.589058375e+06	1.666855312e+05	7.284913328e-07	2.493656451e+04	9.134268426e+03	3.509318430e-40	1.014918700e+03	
5.441988625e+02	3.549198363e+04	6.147244141e+03	7.064773560e+01	1.642953750e+06	1.670334062e+05	8.190188079e-07	2.534350917e+04	9.124836322e+03	3.549198363e-40	1.013870692e+03	
5.425266788e+02	3.589429220e+04	6.515980469e+03	7.551132202e+01	1.698565500e+06	1.673812969e+05	9.205239585e-07	2.575604357e+04	9.115437704e+03	3.589429220e-40	1.012826404e+03	
5.408587115e+02	3.630012934e+04	6.906017578e+03	8.069865417e+01	1.755939000e+06	1.677292031e+05	1.034304411e-06	2.617422743e+04	9.106072428e+03	3.630012934e-40	1.011785820e+03	
5.391949498e+02	3.670951438e+04	7.318517090e+03	8.623048401e+01	1.815125875e+06	1.680771094e+05	1.161807133e-06	2.659812089e+04	9.096740351e+03	3.670951438e-40	1.010748926e+03	
5.375353832e+02	3.712813152e+04	7.754750977e+03	9.212937927e+01	1.876184250e+06	1.684250312e+05	1.304844378e-06	2.702900871e+04	9.087238004e+03	3.712813152e-40	1.009693118e+03	
5.358800011e+02	3.756118384e+04	8.216014648e+03	9.841848755e+01	1.939165000e+06	1.687729688e+05	1.465481983e-06	2.746809451e+04	9.077389019e+03	3.756118384e-40	1.008598803e+03	
5.342287930e+02	3.799817610e+04	8.703681641e+03	1.051223068e+02	2.004120875e+06	1.691208906e+05	1.645413713e-06	2.791317908e+04	9.067575502e+03	3.799817610e-40	1.007508429e+03	
5.325817483e+02	3.843913129e+04	9.219219727e+03	1.122681808e+02	2.071118250e+06	1.694688750e+05	1.846898067e-06	2.836432606e+04	9.057797298e+03	3.843913129e-40	1.006421979e+03	
5.309388565e+02	3.888407238e+04	9.764148438e+03	1.198835526e+02	2.140210250e+06	1.698168125e+05	2.072450879e-06	2.882159951e+04	9.048054254e+03	3.888407238e-40	1.005339435e+03	
5.293001072e+02	3.933302234e+04	1.034004297e+04	1.279979477e+02	2.211455000e+06	1.701647344e+05	2.324873828e-06	2.928506391e+04	9.038346218e+03	3.933302234e-40	1.004260781e+03	
5.276654899e+02	3.978753119e+04	1.094864746e+04	1.366436005e+02	2.284921750e+06	1.705127188e+05	2.607385999e-06	2.975530375e+04	9.028433277e+03	3.978753119e-40	1.003159357e+03	
5.260349942e+02	4.026154527e+04	1.159170801e+04	1.458536987e+02	2.360671000e+06	1.708606562e+05	2.924502005e-06	3.023714931e+04	9.016166227e+03	4.026154527e-40	1.001796334e+03	
5.244086096e+02	4.073999000e+04	1.227106543e+04	1.556632385e+02	2.438764500e+06	1.712085781e+05	3.279237204e-06	3.072555316e+04	9.003946712e+03	4.073999000e-40	1.000438594e+03	
5.227863260e+02	4.122289236e+04	1.298877734e+04	1.661110077e+02	2.519278000e+06	1.715565156e+05	3.675939654e-06	3.122058451e+04	8.991774505e+03	4.122289236e-40	9.990861098e+02	
5.211681328e+02	4.171027941e+04	1.374681348e+04	1.772356415e+02	2.602270750e+06	1.719044219e+05	4.119446449e-06	3.172231307e+04	8.979649384e+03	4.171027941e-40	9.977388576e+02	
5.195540198e+02	4.220217818e+04	1.454747070e+04	1.890811920e+02	2.687826250e+06	1.722523750e+05	4.615137165e-06	3.223080897e+04	8.967571124e+03	4.220217818e-40	9.963968122e+02	
5.179439766e+02	4.269861576e+04	1.539289355e+04	2.016906891e+02	2.776003500e+06	1.726002812e+05	5.168992976e-06	3.274614281e+04	8.955539503e+03	4.269861576e-40	9.950599491e+02	
5.163379932e+02	4.321237017e+04	1.628558691e+04	2.151132355e+02	2.866888250e+06	1.729481719e+05	5.789372836e-06	3.327420122e+04	8.939794104e+03	4.321237017e-40	9.933104603e+02	
5.147360591e+02	4.373566430e+04	1.722802734e+04	2.293979797e+02	2.960547750e+06	1.732960469e+05	6.483051771e-06	3.381155283e+04	8.922756169e+03	4.373566430e-40	9.914173622e+02	
5.131381641e+02	4.426395196e+04	1.822293945e+04	2.445995789e+02	3.057068750e+06	1.736439062e+05	7.257775606e-06	3.435619443e+04	8.905793544e+03	4.426395196e-40	9.895326317e+02	
5.115442982e+02	4.479726464e+04	1.927306836e+04	2.607737427e+02	3.156526000e+06	1.739917344e+05	8.122766560e-06	3.490820264e+04	8.888905814e+03	4.479726464e-40	9.876562230e+02	
5.099544512e+02	4.533563386e+04	2.038137695e+04	2.779813843e+02	3.259007750e+06	1.743395781e+05	9.088267644e-06	3.546765459e+04	8.872092567e+03	4.533563386e-40	9.857880901e+02	
5.083686128e+02	4.587909116e+04	2.155089453e+04	2.962844543e+02	3.364589500e+06	1.746873750e+05	1.016565240e-05	3.603462790e+04	8.855353397e+03	4.587909116e-40	9.839281879e+02	
5.067867730e+02	4.643246377e+04	2.278491016e+04	3.157515869e+02	3.473365500e+06	1.750351406e+05	1.136872031e-05	3.661183671e+04	8.836498680e+03	4.643246377e-40	9.818332204e+02	
5.052089218e+02	4.700400934e+04	2.408688281e+04	3.364542847e+02	3.585426500e+06	1.753829062e+05	1.271407624e-05	3.720392939e+04	8.811920160e+03	4.700400934e-40	9.791022629e+02	
5.036350490e+02	4.758112238e+04	2.546026953e+04	3.584671936e+02	3.700860000e+06	1.757306406e+05	1.421463019e-05	3.780406825e+04	8.787471719e+03	4.758112238e-40	9.763857587e+02	
5.020651447e+02	4.816383919e+04	2.690887891e+04	3.818693237e+02	3.819754250e+06	1.760783438e+05	1.588781427e-05	3.841233806e+04	8.763152499e+03	4.816383919e-40	9.736836125e+02	
5.004991987e+02	4.875219609e+04	2.843666016e+04	4.067465210e+02	3.942213000e+06	1.764259844e+05	1.775296451e-05	3.902882414e+04	8.738961648e+03	4.875219609e-40	9.709957295e+02	
4.989372012e+02	4.934622946e+04	3.004777344e+04	4.331882324e+02	4.068333750e+06	1.767736250e+05	1.983152288e-05	3.965361234e+04	8.714898319e+03	4.934622946e-40	9.683220158e+02	
4.973791422e+02	4.994597574e+04	3.174658398e+04	4.612897339e+02	4.198221000e+06	1.771212500e+05	2.214725988e-05	4.028678910e+04	8.690961675e+03	4.994597574e-40	9.656623782e+02	
4.958250118e+02	5.056393551e+04	3.353761719e+04	4.911498108e+02	4.331970500e+06	1.774688281e+05	2.473261164e-05	4.093628222e+04	8.659083989e+03	5.056393551e-40	9.621204160e+02	
4.942748000e+02	5.119323214e+04	3.542557422e+04	5.228729248e+02	4.469683000e+06	1.778163438e+05	2.761492028e-05	4.159790146e+04	8.624043847e+03	5.119323214e-40	9.582270752e+02	
4.927284970e+02	5.182874430e+04	3.741567188e+04	5.565750732e+02	4.611484000e+06	1.781638594e+05	3.082456089e-05	4.226850511e+04	8.589233315e+03	5.182874430e-40	9.543592467e+02	
4.911860928e+02	5.247051340e+04	3.951303906e+04	5.923720093e+02	4.757471500e+06	1.785112969e+05	3.439771522e-05	4.294818774e+04	8.554650537e+03	5.247051340e-40	9.505167240e+02	
4.896475778e+02	5.311858091e+04	4.172333594e+04	6.303908081e+02	4.907768000e+06	1.788587031e+05	3.837445243e-05	4.363704452e+04	8.520293672e+03	5.311858091e-40	9.466993027e+02	
4.881129421e+02	5.377298835e+04	4.405218359e+04	6.707615356e+02	5.062480000e+06	1.792060625e+05	4.279913446e-05	4.433517123e+04	8.486160898e+03	5.377298835e-40	9.429067803e+02	
4.865821758e+02	5.443422847e+04	4.650587891e+04	7.136270142e+02	5.221738000e+06	1.795534062e+05	4.772125780e-05	4.504297623e+04	8.451841971e+03	5.443422847e-40	9.390935742e+02	
4.850552693e+02	5.511895252e+04	4.909067578e+04	7.591343384e+02	5.385659500e+06	1.799006875e+05	5.321130831e-05	4.577208638e+04	8.402575991e+03	5.511895252e-40	9.336195851e+02	
4.835322128e+02	5.581053052e+04	5.181336719e+04	8.074396973e+02	5.554370000e+06	1.802479062e+05	5.931666809e-05	4.651111547e+04	8.353720321e+03	5.581053052e-40	9.281911859e+02	
4.820129965e+02	5.650900910e+04	5.468085547e+04	8.587080688e+02	5.727996500e+06	1.805950938e+05	6.610443771e-05	4.726016813e+04	8.305270830e+03	5.650900910e-40	9.228079176e+02	
4.804976109e+02	5.721443497e+04	5.770059766e+04	9.131152954e+02	5.906673000e+06	1.809422031e+05	7.364882785e-05	4.801934970e+04	8.257223436e+03	5.721443497e-40	9.174693266e+02	
4.789860463e+02	5.792685490e+04	6.088031641e+04	9.708456421e+02	6.090534500e+06	1.812892656e+05	8.203189017e-05	4.878876618e+04	8.209574105e+03	5.792685490e-40	9.121749647e+02	
4.774782930e+02	5.864631577e+04	6.422817188e+04	1.032096313e+03	6.279725000e+06	1.816362969e+05	9.134432103e-05	4.956852428e+04	8.162318846e+03	5.864631577e-40	9.069243885e+02	
4.759743414e+02	5.937674227e+04	6.775251562e+04	1.097069092e+03	6.474373500e+06	1.819832812e+05	1.016929928e-04	5.036161365e+04	8.110576476e+03	5.937674227e-40	9.011752405e+02	
4.744741819e+02	6.012731863e+04	7.146225781e+04	1.165984009e+03	6.674630500e+06	1.823301875e+05	1.132078309e-04	5.117498774e+04	8.043354064e+03	6.012731863e-40	8.937060756e+02	
4.729778050e+02	6.088545447e+04	7.536680469e+04	1.239070923e+03	6.880647000e+06	1.826770156e+05	1.259924286e-04	5.199939767e+04	7.976856203e+03	6.088545447e-40	8.863174165e+02	
4.714852011e+02	6.165120170e+04	7.947582031e+04	1.316572388e+03	7.092573000e+06	1.830237969e+05	1.401829706e-04	5.283495947e+04	7.911073706e+03	6.165120170e-40	8.790082424e+02	
4.699963607e+02	6.242461234e+04	8.379960938e+04	1.398744141e+03	7.310563000e+06	1.833705469e+05	1.559298279e-04	5.368178991e+04	7.845997515e+03	6.242461234e-40	8.717775470e+02	
4.685112743e+02	6.320573850e+04	8.834895312e+04	1.485858887e+03	7.534783000e+06	1.837172031e+05	1.733989903e-04	5.454000651e+04	7.781618706e+03	6.320573850e-40	8.646243385e+02	
4.670299326e+02	6.399463237e+04	9.313486719e+04	1.578199585e+03	7.765388500e+06	1.840638125e+05	1.927736394e-04	5.540972754e+04	7.717928479e+03	6.399463237e-40	8.575476393e+02	
4.655523259e+02	6.479630597e+04	9.816920312e+04	1.676064331e+03	8.002539500e+06	1.844103281e+05	2.142722583e-04	5.629496636e+04	7.645945756e+03	6.479630597e-40	8.495495524e+02	
4.640784449e+02	6.561658015e+04	1.034647266e+05	1.779782471e+03	8.246436000e+06	1.847567969e+05	2.381434649e-04	5.720042713e+04	7.556056148e+03	6.561658015e-40	8.395618128e+02	
4.626082802e+02	6.644513079e+04	1.090335469e+05	1.889676514e+03	8.497219000e+06	1.851032188e+05	2.646035850e-04	5.811811324e+04	7.467445996e+03	6.644513079e-40	8.297162352e+02	
4.611418225e+02	6.728201488e+04	1.148895000e+05	2.006103149e+03	8.755077000e+06	1.854495156e+05	2.939255951e-04	5.904815237e+04	7.380094488e+03	6.728201488e-40	8.200105070e+02	
4.596790624e+02	6.812728952e+04	1.210467031e+05	2.129435059e+03	9.020195000e+06	1.857957656e+05	3.264104133e-04	5.999067305e+04	7.293981186e+03	6.812728952e-40	8.104423574e+02	
4.582199905e+02	6.898101192e+04	1.275199297e+05	2.260070068e+03	9.292766000e+06	1.861419531e+05	3.623896720e-04	6.094580457e+04	7.209086025e+03	6.898101192e-40	8.010095569e+02	
4.567645976e+02	6.984323941e+04	1.343248594e+05	2.398421387e+03	9.572980000e+06	1.864880312e+05	4.022287554e-04	6.191367709e+04	7.125389298e+03	6.984323941e-40	7.917099159e+02	
4.553128743e+02	7.071795550e+04	1.414774219e+05	2.544925049e+03	9.861029000e+06	1.868340781e+05	4.463549414e-04	6.289763786e+04	7.032041653e+03	7.071795550e-40	7.813379554e+02	
4.538648115e+02	7.161128115e+04	1.489948125e+05	2.700045166e+03	1.015712200e+07	1.871800156e+05	4.952605364e-04	6.390283439e+04	6.913597603e+03	7.161128115e-40	7.681775162e+02	
4.524204000e+02	7.251359628e+04	1.568942969e+05	2.864257812e+03	1.046144200e+07	1.875258594e+05	5.493805107e-04	6.492149997e+04	6.797439701e+03	7.251359628e-40	7.552710931e+02	
4.509796304e+02	7.342496252e+04	1.651947188e+05	3.038079102e+03	1.077421200e+07	1.878716875e+05	6.092551504e-04	6.595377387e+04	6.683518949e+03	7.342496252e-40	7.426132419e+02	
4.495424936e+02	7.434544164e+04	1.739159844e+05	3.222064453e+03	1.109566800e+07	1.882173750e+05	6.754790619e-04	6.699979620e+04	6.571787492e+03	7.434544164e-40	7.301986453e+02	
4.481089805e+02	7.527509552e+04	1.830775000e+05	3.416759277e+03	1.142599300e+07	1.885630000e+05	7.487064616e-04	6.805970798e+04	6.462198593e+03	7.527509552e-40	7.180221105e+02	
4.466790819e+02	7.621398615e+04	1.927008438e+05	3.622777588e+03	1.176543700e+07	1.889085312e+05	8.296569647e-04	6.913365108e+04	6.354706604e+03	7.621398615e-40	7.060785651e+02	
4.452527887e+02	7.716354969e+04	2.028086406e+05	3.840750000e+03	1.211422600e+07	1.892540156e+05	9.191382547e-04	7.022291541e+04	6.242679685e+03	7.716354969e-40	6.936311366e+02	
4.438300919e+02	7.813228556e+04	2.134234219e+05	4.071332520e+03	1.247258500e+07	1.895993594e+05	1.018134689e-03	7.133472275e+04	6.087599261e+03	7.813228556e-40	6.763999722e+02	
4.424109822e+02	7.911069454e+04	2.245694219e+05	4.315224609e+03	1.284074900e+07	1.899446406e+05	1.127502761e-03	7.246126272e+04	5.936747887e+03	7.911069454e-40	6.596387026e+02	
4.409954508e+02	8.009884219e+04	2.362723438e+05	4.573169434e+03	1.321897600e+07	1.902898125e+05	1.248297965e-03	7.360268538e+04	5.790000942e+03	8.009884219e-40	6.433334809e+02	
4.395834886e+02	8.109679416e+04	2.485588438e+05	4.845942383e+03	1.360751700e+07	1.906349219e+05	1.381679969e-03	7.475914172e+04	5.647237729e+03	8.109679416e-40	6.274708964e+02	
4.381750865e+02	8.210461623e+04	2.614561562e+05	5.134365723e+03	1.400663000e+07	1.909799375e+05	1.528922570e-03	7.593078364e+04	5.508341348e+03	8.210461623e-40	6.120379601e+02	
4.367702357e+02	8.312237428e+04	2.749930938e+05	5.439280273e+03	1.441655900e+07	1.913248438e+05	1.691424568e-03	7.711776392e+04	5.373198566e+03	8.312237428e-40	5.970220906e+02	
4.353689271e+02	8.415013431e+04	2.892010000e+05	5.761620117e+03	1.483760500e+07	1.916696719e+05	1.870721633e-03	7.832023630e+04	5.241699699e+03	8.415013431e-40	5.824111008e+02	
4.339711518e+02	8.519430533e+04	3.041100938e+05	6.102303711e+03	1.527000000e+07	1.920143750e+05	2.068653483e-03	7.954270451e+04	5.050836574e+03	8.519430533e-40	5.612040866e+02	
4.325769009e+02	8.625005824e+04	3.197539062e+05	6.462354492e+03	1.571405000e+07	1.923590000e+05	2.286982214e-03	8.078199816e+04	4.855130141e+03	8.625005824e-40	5.394589278e+02	
4.311861656e+02	8.731618276e+04	3.361675000e+05	6.842839844e+03	1.617006000e+07	1.927035469e+05	2.527714114e-03	8.203740227e+04	4.667471864e+03	8.731618276e-40	5.186080085e+02	
4.297989369e+02	8.839274739e+04	3.533853125e+05	7.244831055e+03	1.663827300e+07	1.930479844e+05	2.793080964e-03	8.330907676e+04	4.487512866e+03	8.839274739e-40	4.986125645e+02	
4.284152060e+02	8.947982072e+04	3.714471562e+05	7.669533203e+03	1.711903600e+07	1.933923125e+05	3.085530032e-03	8.459718246e+04	4.314920127e+03	8.947982072e-40	4.794355938e+02	
4.270349641e+02	9.057747147e+04	3.903905938e+05	8.118143066e+03	1.761261800e+07	1.937365625e+05	3.407744204e-03	8.590188116e+04	4.149375734e+03	9.057747147e-40	4.610417724e+02	
4.256582024e+02	9.168576843e+04	4.102567812e+05	8.591970703e+03	1.811935600e+07	1.940806719e+05	3.762663928e-03	8.722333553e+04	3.990576161e+03	9.168576843e-40	4.433973757e+02	
4.242849122e+02	9.280597630e+04	4.310885000e+05	9.092350586e+03	1.863954200e+07	1.944247031e+05	4.153564640e-03	8.855830444e+04	3.791791856e+03	9.280597630e-40	4.213102294e+02	
4.229150846e+02	9.393880653e+04	4.529313438e+05	9.620741211e+03	1.917353600e+07	1.947686406e+05	4.584021655e-03	8.990508661e+04	3.538295327e+03	9.393880653e-40	3.931439452e+02	
4.215487110e+02	9.508255582e+04	4.758307812e+05	1.017861328e+04	1.972164400e+07	1.951124531e+05	5.057831596e-03	9.126887696e+04	3.302322158e+03	9.508255582e-40	3.669247013e+02	
4.201857825e+02	9.623729413e+04	4.998357500e+05	1.076754297e+04	2.028420400e+07	1.954561719e+05	5.579231209e-03	9.264983779e+04	3.082622738e+03	9.623729413e-40	3.425136522e+02	
4.188262907e+02	9.740309152e+04	5.249973125e+05	1.138920312e+04	2.086158400e+07	1.957997656e+05	6.152858323e-03	9.404813228e+04	2.878039203e+03	9.740309152e-40	3.197821460e+02	
4.174702267e+02	9.858001812e+04	5.513689375e+05	1.204532520e+04	2.145412600e+07	1.961432812e+05	6.783788556e-03	9.546392443e+04	2.687498508e+03	9.858001812e-40	2.986109557e+02	
4.161175820e+02	9.976814415e+04	5.790035000e+05	1.273771777e+04	2.206217800e+07	1.964866562e+05	7.477575270e-03	9.689737915e+04	2.510006044e+03	9.976814415e-40	2.788895690e+02	
4.147683478e+02	1.009675399e+05	6.079620000e+05	1.346833984e+04	2.268614000e+07	1.968299688e+05	8.240293030e-03	9.834866217e+04	2.344639745e+03	1.009675399e-39	2.605155342e+02	
4.134225157e+02	1.021758260e+05	6.383020000e+05	1.423918848e+04	2.332637600e+07	1.971731250e+05	9.078366503e-03	9.976135166e+04	2.078676674e+03	1.021758260e-39	2.309640814e+02	
4.120800770e+02	1.033949543e+05	6.700868750e+05	1.505235840e+04	2.398324800e+07	1.975162188e+05	9.999183272e-03	1.011787518e+05	1.823440103e+03	1.033949543e-39	2.026044623e+02	
4.107410232e+02	1.046254999e+05	7.033820625e+05	1.591011328e+04	2.465718600e+07	1.978591406e+05	1.101071581e-02	1.026126401e+05	1.600071980e+03	1.046254999e-39	1.777857817e+02	
4.094053458e+02	1.058675324e+05	7.382561250e+05	1.681477344e+04	2.534857400e+07	1.982020000e+05	1.212163085e-02	1.040631566e+05	1.404528755e+03	1.058675324e-39	1.560587564e+02	
4.080730362e+02	1.071211217e+05	7.747798125e+05	1.776878320e+04	2.605781800e+07	1.985447344e+05	1.334139662e-02	1.055304423e+05	1.233287943e+03	1.071211217e-39	1.370319992e+02	
4.067440859e+02	1.083863379e+05	8.130262500e+05	1.877472070e+04	2.678534400e+07	1.988873594e+05	1.468035451e-02	1.070146386e+05	1.083279970e+03	1.083863379e-39	1.203644463e+02	
4.054184865e+02	1.096632508e+05	8.530755625e+05	1.983529102e+04	2.753157400e+07	1.992298594e+05	1.614979680e-02	1.085158874e+05	9.518290536e+02	1.096632508e-39	1.057587886e+02	
4.040962295e+02	1.109508350e+05	8.950050000e+05	2.095334180e+04	2.829695800e+07	1.995722656e+05	1.776187598e-02	1.100176142e+05	8.301613788e+02	1.109508350e-39	9.224015759e+01	
4.027773065e+02	1.122410279e+05	9.388992500e+05	2.213181250e+04	2.908191200e+07	1.999145156e+05	1.952858779e-02	1.113956043e+05	6.792681906e+02	1.122410279e-39	7.547424628e+01	
